2017-10-22 IP-0017804 19036,20326 1
2017-10-22 IP-0007991 19036,20326 1
2017-10-22 IP-0015055 19036,20326 1
2017-10-22 IP-0021396 19036,20326 1
2017-10-22 IP-0022334 19036,20326 2
2017-10-22 IP-0021866 19036,20326 1
2017-10-22 IP-0007992 19036,20326 1
2017-10-22 IP-0022335 19036,20326 1
2017-10-22 IP-0019071 19036,20326 1
2017-10-22 IP-0008528 19036,20326 1
2017-10-22 IP-0009415 19036,20326 1
2017-10-22 IP-0000031 19036,20326 1
2017-10-22 IP-0002327 19036,20326 1
2017-10-22 IP-0002870 19036,20326 1
2017-10-22 IP-0020131 19036,20326 2
2017-10-22 IP-0016087 19036,20326 1
2017-10-22 IP-0021397 19036 1
2017-10-22 IP-0010223 19036,20326 2
2017-10-22 IP-0021083 19036,20326 1
2017-10-22 IP-0016583 19036,20326 1
2017-10-22 IP-0012337 19036,20326 1
2017-10-22 IP-0022336 19036,20326 1
2017-10-22 IP-0020132 19036,20326 1
2017-10-22 IP-0022337 19036,20326 2
2017-10-22 IP-0002329 19036,20326 2
2017-10-22 IP-0020133 19036,20326 3
2017-10-22 IP-0022338 19036 1
2017-10-22 IP-0000513 19036,20326 1
2017-10-22 IP-0020445 19036 1
2017-10-22 IP-0020755 19036,20326 1
2017-10-22 IP-0001260 19036,20326 1
2017-10-22 IP-0009233 19036,20326 1
2017-10-22 IP-0020137 19036 1
2017-10-22 IP-0022339 19036,20326 1
2017-10-22 IP-0018342 19036,20326 1
2017-10-22 IP-0022340 19036,20326 1
2017-10-22 IP-0006800 19036,20326 1
2017-10-22 IP-0022341 19036 1
2017-10-22 IP-0000034 19036 2
2017-10-22 IP-0000035 19036 4
2017-10-22 IP-0000035 19036,20326 5
2017-10-22 IP-0022342 19036,20326 1
2017-10-22 IP-0021407 19036,20326 1
2017-10-22 IP-0009236 19036 1
2017-10-22 IP-0022343 19036,20326 1
2017-10-22 IP-0007818 19036 1
2017-10-22 IP-0000036 19036,20326 2
2017-10-22 IP-0022344 19036,20326 1
2017-10-22 IP-0022345 19036,20326 2
2017-10-22 IP-0002009 19036,20326 1
2017-10-22 IP-0022346 19036,20326 5
2017-10-22 IP-0006804 19036,20326 1
2017-10-22 IP-0013556 19036,20326 1
2017-10-22 IP-0014141 19036,20326 3
2017-10-22 IP-0010065 19036,20326 2
2017-10-22 IP-0022347 19036,20326 1
2017-10-22 IP-0022348 19036,20326 1
2017-10-22 IP-0022349 19036,20326 1
2017-10-22 IP-0001265 19036,20326 1
2017-10-22 IP-0021877 19036,20326 1
2017-10-22 IP-0021415 19036,20326 2
2017-10-22 IP-0022350 19036,20326 1
2017-10-22 IP-0000519 19036,20326 1
2017-10-22 IP-0022351 19036,20326 4
2017-10-22 IP-0021878 19036,20326 3
2017-10-22 IP-0022352 19036 3
2017-10-22 IP-0021879 19036,20326 12
2017-10-22 IP-0007271 19036,20326 2
2017-10-22 IP-0019337 19036,20326 2
2017-10-22 IP-0006220 19036,20326 1
2017-10-22 IP-0022353 19036,20326 6
2017-10-22 IP-0022354 19036,20326 1
2017-10-22 IP-0001268 19036,20326 1
2017-10-22 IP-0022355 19036,20326 1
2017-10-22 IP-0000522 19036,20326 2
2017-10-22 IP-0004543 19036,20326 1
2017-10-22 IP-0014427 19036,20326 1
2017-10-22 IP-0000041 19036,20326 1
2017-10-22 IP-0008001 19036,20326 1
2017-10-22 IP-0011556 19036,20326 1
2017-10-22 IP-0022356 19036,20326 1
2017-10-22 IP-0021420 19036 1
2017-10-22 IP-0018713 19036,20326 1
2017-10-22 IP-0021421 19036,20326 2
2017-10-22 IP-0021422 19036,20326 2
2017-10-22 IP-0021423 19036,20326 2
2017-10-22 IP-0001560 19036,20326 2
2017-10-22 IP-0004164 19036,20326 1
2017-10-22 IP-0000523 19036,20326 3
2017-10-22 IP-0018090 19036,20326 2
2017-10-22 IP-0000042 19036,20326 1
2017-10-22 IP-0021093 19036,20326 2
2017-10-22 IP-0000044 19036,20326 1
2017-10-22 IP-0010236 19036,20326 1
2017-10-22 IP-0005473 19036,20326 1
2017-10-22 IP-0018889 19036,20326 1
2017-10-22 IP-0022357 19036,20326 2
2017-10-22 IP-0009751 19036,20326 1
2017-10-22 IP-0022358 19036 7
2017-10-22 IP-0022359 19036 1
2017-10-22 IP-0016695 19036,20326 1
2017-10-22 IP-0010238 19036,20326 1
2017-10-22 IP-0022360 19036,20326 1
2017-10-22 IP-0012977 19036,20326 1
2017-10-22 IP-0014146 19036,20326 1
2017-10-22 IP-0000528 19036,20326 1
2017-10-22 IP-0001566 19036,20326 1
2017-10-22 IP-0013052 19036,20326 1
2017-10-22 IP-0022361 19036,20326 1
2017-10-22 IP-0012119 19036,20326 2
2017-10-22 IP-0020771 19036 1
2017-10-22 IP-0017073 19036,20326 1
2017-10-22 IP-0013741 19036,20326 1
2017-10-22 IP-0015238 19036,20326 1
2017-10-22 IP-0022362 19036,20326 1
2017-10-22 IP-0015431 19036,20326 1
2017-10-22 IP-0021888 19036,20326 5
2017-10-22 IP-0021889 19036,20326 3
2017-10-22 IP-0021099 19036,20326 1
2017-10-22 IP-0020772 19036 2
2017-10-22 IP-0022363 19036,20326 2
2017-10-22 IP-0022364 19036,20326 1
2017-10-22 IP-0013351 19036 2
2017-10-22 IP-0018474 19036,20326 2
2017-10-22 IP-0022365 19036,20326 1
2017-10-22 IP-0022366 19036,20326 1
2017-10-22 IP-0021890 19036,20326 4
2017-10-22 IP-0022367 19036,20326 1
2017-10-22 IP-0022368 19036,20326 1
2017-10-22 IP-0022369 19036,20326 1
2017-10-22 IP-0019087 19036,20326 2
2017-10-22 IP-0003524 19036,20326 2
2017-10-22 IP-0000902 19036,20326 1
2017-10-22 IP-0005715 19036,20326 1
2017-10-22 IP-0005538 19036,20326 1
2017-10-22 IP-0006158 19036,20326 1
2017-10-22 IP-0005716 19036,20326 1
2017-10-22 IP-0006160 19036,20326 1
2017-10-22 IP-0006296 19036,20326 1
2017-10-22 IP-0017211 19036,20326 1
2017-10-22 IP-0020775 19036,20326 1
2017-10-22 IP-0015885 19036,20326 2
2017-10-22 IP-0007117 19036,20326 2
2017-10-22 IP-0022370 19036,20326 1
2017-10-22 IP-0017213 19036,20326 1
2017-10-22 IP-0004973 19036,20326 1
2017-10-22 IP-0022371 19036,20326 1
2017-10-22 IP-0021100 15768,19036,20326 1
2017-10-22 IP-0007118 19036,20326 1
2017-10-22 IP-0022372 19036 2
2017-10-22 IP-0022373 19036,20326 1
2017-10-22 IP-0021895 19036 1
2017-10-22 IP-0022374 19036,20326 1
2017-10-22 IP-0018896 19036,20326 1
2017-10-22 IP-0008010 19036,20326 1
2017-10-22 IP-0010658 19036,20326 2
2017-10-22 IP-0008207 19036,20326 2
2017-10-22 IP-0008208 19036,20326 1
2017-10-22 IP-0022375 19036,20326 1
2017-10-22 IP-0019883 15768,19036,20326 1
2017-10-22 IP-0020470 19036 1
2017-10-22 IP-0020471 19036,20326 1
2017-10-22 IP-0022376 19036 1
2017-10-22 IP-0013053 19036,20326 2
2017-10-22 IP-0020152 19036 1
2017-10-22 IP-0016460 19036 2
2017-10-22 IP-0020783 19036 1
2017-10-22 IP-0020478 19036 3
2017-10-22 IP-0021439 19036 1
2017-10-22 IP-0021905 19036 2
2017-10-22 IP-0022377 19036 1
2017-10-22 IP-0020481 19036 3
2017-10-22 IP-0020482 19036 1
2017-10-22 IP-0021440 19036 1
2017-10-22 IP-0021441 19036 1
2017-10-22 IP-0020484 19036 2
2017-10-22 IP-0020786 19036 2
2017-10-22 IP-0021442 19036 1
2017-10-22 IP-0021907 19036 1
2017-10-22 IP-0009586 19036 1
2017-10-22 IP-0020485 19036 3
2017-10-22 IP-0020787 19036 1
2017-10-22 IP-0013937 19036 1
2017-10-22 IP-0001570 19036,20326 2
2017-10-22 IP-0015541 19036,20326 1
2017-10-22 IP-0022378 19036 1
2017-10-22 IP-0020788 19036 1
2017-10-22 IP-0007283 19036,20326 1
2017-10-22 IP-0012584 19036,20326 2
2017-10-22 IP-0015543 19036,20326 1
2017-10-22 IP-0003776 19036,20326 2
2017-10-22 IP-0022379 19036,20326 2
2017-10-22 IP-0020789 19036,20326 1
2017-10-22 IP-0021910 19036,20326 1
2017-10-22 IP-0012895 19036,20326 2
2017-10-22 IP-0021106 19036 44
2017-10-22 IP-0019633 19036,20326 1
2017-10-22 IP-0022380 19036 1
2017-10-22 IP-0016590 19036,20326 1
2017-10-22 IP-0020489 15768,19036,20326 1
2017-10-22 IP-0006742 19036,20326 2
2017-10-22 IP-0020156 19036,20326 2
2017-10-22 IP-0000908 19036,20326 3
2017-10-22 IP-0015987 19036,20326 1
2017-10-22 IP-0022381 19036,20326 1
2017-10-22 IP-0000065 19036,20326 1
2017-10-22 IP-0014864 15768,19036,20326 2
2017-10-22 IP-0014864 19036,20326 4
2017-10-22 IP-0022382 19036,20326 4
2017-10-22 IP-0000067 19036,20326 2
2017-10-22 IP-0022383 19036,20326 1
2017-10-22 IP-0008905 19036,20326 1
2017-10-22 IP-0006967 19036,20326 1
2017-10-22 IP-0014866 19036,20326 1
2017-10-22 IP-0022384 19036,20326 1
2017-10-22 IP-0020157 19036,20326 1
2017-10-22 IP-0022385 19036 1
2017-10-22 IP-0022385 19036,20326 3
2017-10-22 IP-0017481 19036,20326 1
2017-10-22 IP-0021918 19036 10
2017-10-22 IP-0022386 19036,20326 1
2017-10-22 IP-0021452 19036,20326 1
2017-10-22 IP-0022387 19036,20326 1
2017-10-22 IP-0022388 19036,20326 1
2017-10-22 IP-0005872 19036,20326 2
2017-10-22 IP-0014252 19036,20326 2
2017-10-22 IP-0017349 15768,19036,20326 8
2017-10-22 IP-0017349 19036,20326 1
2017-10-22 IP-0017216 15768,19036,20326 9
2017-10-22 IP-0019349 15768,19036,20326 7
2017-10-22 IP-0020492 15768,19036,20326 12
2017-10-22 IP-0022389 15768,19036,20326 13
2017-10-22 IP-0018903 15768,19036,20326 6
2017-10-22 IP-0017958 15768,19036,20326 9
2017-10-22 IP-0019095 15768,19036,20326 9
2017-10-22 IP-0021920 15768,19036,20326 8
2017-10-22 IP-0017959 15768,19036,20326 8
2017-10-22 IP-0019637 15768,19036,20326 13
2017-10-22 IP-0019637 19036,20326 1
2017-10-22 IP-0021454 15768,19036,20326 10
2017-10-22 IP-0017217 15768,19036,20326 10
2017-10-22 IP-0018096 15768,19036,20326 6
2017-10-22 IP-0017960 15768,19036,20326 13
2017-10-22 IP-0022390 15768,19036,20326 8
2017-10-22 IP-0022391 15768,19036,20326 10
2017-10-22 IP-0022392 15768,19036,20326 14
2017-10-22 IP-0021455 15768,19036,20326 5
2017-10-22 IP-0018575 15768,19036,20326 8
2017-10-22 IP-0022393 15768,19036,20326 4
2017-10-22 IP-0018725 15768,19036,20326 8
2017-10-22 IP-0022394 15768,19036,20326 7
2017-10-22 IP-0022395 15768,19036,20326 4
2017-10-22 IP-0018904 15768,19036,20326 6
2017-10-22 IP-0022396 15768,19036,20326 5
2017-10-22 IP-0022397 15768,19036,20326 4
2017-10-22 IP-0020493 15768,19036,20326 11
2017-10-22 IP-0022398 15768,19036,20326 3
2017-10-22 IP-0022399 15768,19036,20326 1
2017-10-22 IP-0020797 15768,19036,20326 5
2017-10-22 IP-0022400 15768,19036,20326 1
2017-10-22 IP-0019096 15768,19036,20326 1
2017-10-22 IP-0022401 15768,19036,20326 3
2017-10-22 IP-0021109 15768,19036,20326 2
2017-10-22 IP-0022402 15768,19036,20326 3
2017-10-22 IP-0000070 19036,20326 3
2017-10-22 IP-0011344 19036,20326 1
2017-10-22 IP-0022403 19036,20326 1
2017-10-22 IP-0022404 19036,20326 2
2017-10-22 IP-0006511 19036,20326 2
2017-10-22 IP-0022405 19036,20326 1
2017-10-22 IP-0022406 19036,20326 2
2017-10-22 IP-0021925 19036,20326 1
2017-10-22 IP-0018905 19036,20326 1
2017-10-22 IP-0010253 19036,20326 1
2017-10-22 IP-0021926 19036,20326 4
2017-10-22 IP-0003861 19036,20326 1
2017-10-22 IP-0008686 19036,20326 1
2017-10-22 IP-0022407 19036,20326 1
2017-10-22 IP-0022408 19036,20326 1
2017-10-22 IP-0020168 19036,20326 1
2017-10-22 IP-0020169 15768,19036,20326 1
2017-10-22 IP-0021934 19036,20326 2
2017-10-22 IP-0022409 19036,20326 3
2017-10-22 IP-0011348 19036,20326 1
2017-10-22 IP-0010088 19036,20326 2
2017-10-22 IP-0022410 19036,20326 2
2017-10-22 IP-0019640 15768,19036,20326 1
2017-10-22 IP-0011458 19036,20326 1
2017-10-22 IP-0022411 19036,20326 2
2017-10-22 IP-0020500 19036,20326 1
2017-10-22 IP-0021938 15768,19036,20326 1
2017-10-22 IP-0020175 19036,20326 6
2017-10-22 IP-0019897 19036,20326 6
2017-10-22 IP-0022412 19036 2
2017-10-22 IP-0022413 19036,20326 1
2017-10-22 IP-0021944 15768,19036,20326 1
2017-10-22 IP-0011001 19036,20326 2
2017-10-22 IP-0022414 19036,20326 5
2017-10-22 IP-0009265 19036,20326 2
2017-10-22 IP-0022415 19036,20326 1
2017-10-22 IP-0003616 19036,20326 1
2017-10-22 IP-0003381 15768,19036,20326 1
2017-10-22 IP-0021945 19036,20326 9
2017-10-22 IP-0021946 19036,20326 1
2017-10-22 IP-0021947 19036,20326 1
2017-10-22 IP-0000544 19036,20326 1
2017-10-22 IP-0021948 19036,20326 5
2017-10-22 IP-0021949 19036,20326 1
2017-10-22 IP-0014156 19036,20326 2
2017-10-22 IP-0019646 19036,20326 1
2017-10-22 IP-0005484 19036,20326 1
2017-10-22 IP-0022416 19036,20326 6
2017-10-22 IP-0022417 15768,19036,20326 1
2017-10-22 IP-0021477 19036,20326 1
2017-10-22 IP-0000079 19036,20326 1
2017-10-22 IP-0021478 19036 1
2017-10-22 IP-0022418 19036,20326 1
2017-10-22 IP-0022419 19036,20326 4
2017-10-22 IP-0022420 19036,20326 1
2017-10-22 IP-0022421 19036,20326 1
2017-10-22 IP-0022422 19036,20326 3
2017-10-22 IP-0006086 19036,20326 1
2017-10-22 IP-0020809 19036 650
2017-10-22 IP-0021479 19036,20326 1
2017-10-22 IP-0022423 19036,20326 1
2017-10-22 IP-0019649 19036,20326 2
2017-10-22 IP-0020810 19036,20326 1
2017-10-22 IP-0001584 19036,20326 1
2017-10-22 IP-0005874 19036,20326 2
2017-10-22 IP-0009268 19036,20326 1
2017-10-22 IP-0019650 19036,20326 2
2017-10-22 IP-0021480 19036,20326 1
2017-10-22 IP-0020508 19036 1
2017-10-22 IP-0022424 19036,20326 4
2017-10-22 IP-0003008 19036,20326 2
2017-10-22 IP-0022425 19036,20326 1
2017-10-22 IP-0006744 19036 5
2017-10-22 IP-0014637 19036,20326 1
2017-10-22 IP-0022426 19036,20326 1
2017-10-22 IP-0020187 19036,20326 1
2017-10-22 IP-0008219 19036,20326 1
2017-10-22 IP-0005942 19036,20326 1
2017-10-22 IP-0002031 19036,20326 2
2017-10-22 IP-0012133 19036,20326 2
2017-10-22 IP-0022427 19036 4
2017-10-22 IP-0005258 19036,20326 1
2017-10-22 IP-0016466 19036,20326 1
2017-10-22 IP-0016236 19036,20326 1
2017-10-22 IP-0002032 19036,20326 2
2017-10-22 IP-0020813 19036,20326 1
2017-10-22 IP-0021961 19036,20326 7
2017-10-22 IP-0022428 19036,20326 1
2017-10-22 IP-0017355 19036,20326 1
2017-10-22 IP-0019652 15768,19036,20326 1
2017-10-22 IP-0022429 19036,20326 1
2017-10-22 IP-0018220 19036,20326 2
2017-10-22 IP-0003945 19036,20326 2
2017-10-22 IP-0021963 19036 4
2017-10-22 IP-0022430 19036,20326 4
2017-10-22 IP-0008550 19036,20326 1
2017-10-22 IP-0000548 19036,20326 2
2017-10-22 IP-0008694 19036,20326 1
2017-10-22 IP-0005548 19036 2
2017-10-22 IP-0017827 19036,20326 1
2017-10-22 IP-0020815 19036,20326 1
2017-10-22 IP-0013243 19036,20326 1
2017-10-22 IP-0013943 19036,20326 1
2017-10-22 IP-0009114 19036,20326 1
2017-10-22 IP-0021969 19036,20326 3
2017-10-22 IP-0000549 19036,20326 1
2017-10-22 IP-0020189 19036,20326 1
2017-10-22 IP-0002341 19036,20326 1
2017-10-22 IP-0017484 19036,20326 1
2017-10-22 IP-0005642 19036,20326 2
2017-10-22 IP-0020513 19036,20326 1
2017-10-22 IP-0022431 19036,20326 2
2017-10-22 IP-0019654 19036,20326 1
2017-10-22 IP-0022432 15768,19036,20326 1
2017-10-22 IP-0021971 19036,20326 2
2017-10-22 IP-0022433 19036,20326 1
2017-10-22 IP-0000552 19036,20326 2
2017-10-22 IP-0009599 19036,20326 1
2017-10-22 IP-0022434 19036,20326 2
2017-10-22 IP-0021974 19036,20326 1
2017-10-22 IP-0011112 19036,20326 1
2017-10-22 IP-0000925 19036,20326 2
2017-10-22 IP-0001589 19036,20326 2
2017-10-22 IP-0008035 19036,20326 3
2017-10-22 IP-0006979 19036,20326 2
2017-10-22 IP-0000554 19036 2
2017-10-22 IP-0022435 15768,19036,20326 1
2017-10-22 IP-0021495 19036 1
2017-10-22 IP-0015341 19036,20326 1
2017-10-22 IP-0008400 19036,20326 3
2017-10-22 IP-0022436 19036,20326 2
2017-10-22 IP-0008698 19036,20326 1
2017-10-22 IP-0000092 19036,20326 2
2017-10-22 IP-0022437 19036,20326 1
2017-10-22 IP-0021978 19036,20326 1
2017-10-22 IP-0021500 19036,20326 1
2017-10-22 IP-0022438 19036,20326 1
2017-10-22 IP-0022439 19036,20326 1
2017-10-22 IP-0019661 19036,20326 1
2017-10-22 IP-0022440 15768,19036,20326 1
2017-10-22 IP-0022441 19036 3
2017-10-22 IP-0022442 19036,20326 3
2017-10-22 IP-0021981 19036,20326 1
2017-10-22 IP-0021984 19036,20326 4
2017-10-22 IP-0002644 19036,20326 1
2017-10-22 IP-0004391 15768,19036,20326 1
2017-10-22 IP-0004391 19036,20326 3
2017-10-22 IP-0002765 19036,20326 2
2017-10-22 IP-0022443 19036,20326 2
2017-10-22 IP-0022444 19036,20326 2
2017-10-22 IP-0010543 19036,20326 1
2017-10-22 IP-0000556 19036,20326 2
2017-10-22 IP-0002345 19036,20326 2
2017-10-22 IP-0022445 19036,20326 1
2017-10-22 IP-0022446 19036,20326 1
2017-10-22 IP-0021989 15768,19036,20326 1
2017-10-22 IP-0017356 19036,20326 1
2017-10-22 IP-0000562 19036,20326 2
2017-10-22 IP-0022447 19036,20326 6
2017-10-22 IP-0021990 19036,20326 1
2017-10-22 IP-0022448 19036,20326 4
2017-10-22 IP-0012688 19036,20326 2
2017-10-22 IP-0022449 19036,20326 2
2017-10-22 IP-0012250 19036 1
2017-10-22 IP-0015443 19036,20326 2
2017-10-22 IP-0018363 19036,20326 1
2017-10-22 IP-0020828 19036,20326 1
2017-10-22 IP-0022450 19036,20326 3
2017-10-22 IP-0020829 19036,20326 2
2017-10-22 IP-0011465 19036,20326 1
2017-10-22 IP-0010665 19036,20326 2
2017-10-22 IP-0013752 19036,20326 2
2017-10-22 IP-0021994 19036,20326 143
2017-10-22 IP-0021509 19036,20326 2
2017-10-22 IP-0003100 19036,20326 1
2017-10-22 IP-0022451 19036,20326 1
2017-10-22 IP-0021510 15768,19036,20326 1
2017-10-22 IP-0021511 19036,20326 2
2017-10-22 IP-0022452 19036,20326 8
2017-10-22 IP-0022453 19036,20326 1
2017-10-22 IP-0022454 19036,20326 2
2017-10-22 IP-0022455 19036,20326 2
2017-10-22 IP-0022456 19036,20326 1
2017-10-22 IP-0021995 19036,20326 1
2017-10-22 IP-0020833 19036,20326 1
2017-10-22 IP-0022457 19036,20326 2
2017-10-22 IP-0017231 19036,20326 1
2017-10-22 IP-0008704 19036,20326 2
2017-10-22 IP-0022458 19036,20326 1
2017-10-22 IP-0022459 19036,20326 1
2017-10-22 IP-0020834 15768,19036,20326 1
2017-10-22 IP-0021998 19036,20326 32
2017-10-22 IP-0006023 19036,20326 2
2017-10-22 IP-0019379 15768,19036,20326 1
2017-10-22 IP-0022460 19036,20326 2
2017-10-22 IP-0005119 19036,20326 2
2017-10-22 IP-0022461 19036,20326 2
2017-10-22 IP-0021136 19036,20326 1
2017-10-22 IP-0021516 19036,20326 2
2017-10-22 IP-0001305 19036,20326 3
2017-10-22 IP-0022462 15768,19036,20326 1
2017-10-22 IP-0022463 19036,20326 4
2017-10-22 IP-0022003 19036,20326 1
2017-10-22 IP-0022464 19036 1
2017-10-22 IP-0022465 19036 4
2017-10-22 IP-0013366 19036,20326 2
2017-10-22 IP-0022007 19036,20326 1
2017-10-22 IP-0022466 19036,20326 1
2017-10-22 IP-0011793 19036,20326 1
2017-10-22 IP-0012477 19036,20326 2
2017-10-22 IP-0007866 19036,20326 1
2017-10-22 IP-0021524 15768,19036,20326 1
2017-10-22 IP-0022010 19036,20326 31
2017-10-22 IP-0020529 19036,20326 85
2017-10-22 IP-0021526 19036,20326 6
2017-10-22 IP-0022467 19036,20326 4
2017-10-22 IP-0022468 19036,20326 1
2017-10-22 IP-0022011 19036,20326 1
2017-10-22 IP-0020841 19036,20326 1
2017-10-22 IP-0022469 19036,20326 1
2017-10-22 IP-0020842 15768,19036,20326 1
2017-10-22 IP-0022470 19036,20326 1
2017-10-22 IP-0022471 19036,20326 1
2017-10-22 IP-0022013 19036,20326 1
2017-10-22 IP-0022472 19036 2
2017-10-22 IP-0020204 19036,20326 1
2017-10-22 IP-0001309 19036,20326 1
2017-10-22 IP-0006523 19036,20326 1
2017-10-22 IP-0021143 19036,20326 1
2017-10-22 IP-0006024 19036,20326 1
2017-10-22 IP-0018922 19036,20326 1
2017-10-22 IP-0022473 19036,20326 1
2017-10-22 IP-0022474 19036,20326 1
2017-10-22 IP-0022475 15768,19036,20326 1
2017-10-22 IP-0019927 19036,20326 1
2017-10-22 IP-0014553 19036,20326 1
2017-10-22 IP-0008049 19036,20326 1
2017-10-22 IP-0019130 15768,19036,20326 2
2017-10-22 IP-0004015 19036,20326 1
2017-10-22 IP-0012599 19036,20326 2
2017-10-22 IP-0022476 15768,19036,20326 1
2017-10-22 IP-0022477 19036,20326 1
2017-10-22 IP-0022478 19036 2
