2018-10-30 IP-3327783 19036,20326 2
2018-10-30 IP-3327784 19036,20326 1
2018-10-30 IP-3327785 19036,20326 1
2018-10-30 IP-2281069 19036,20326 1
2018-10-30 IP-3327786 19036,20326 1
2018-10-30 IP-3316437 19036,20326 1
2018-10-30 IP-3327787 19036,20326 2
2018-10-30 IP-3327788 19036,20326 1
2018-10-30 IP-3327789 19036,20326 1
2018-10-30 IP-3327790 19036,20326 1
2018-10-30 IP-3327791 19036,20326 1
2018-10-30 IP-3327792 19036,20326 1
2018-10-30 IP-3283795 19036,20326 1
2018-10-30 IP-0876409 19036,20326 1
2018-10-30 IP-3181225 19036,20326 1
2018-10-30 IP-1502376 19036,20326 1
2018-10-30 IP-2440797 19036,20326 3
2018-10-30 IP-1910382 19036,20326 1
2018-10-30 IP-3327793 19036,20326 1
2018-10-30 IP-2129636 19036,20326 1
2018-10-30 IP-3316446 19036,20326 2
2018-10-30 IP-3327794 19036,20326 1
2018-10-30 IP-2655202 19036,20326 2
2018-10-30 IP-3083753 19036,20326 3
2018-10-30 IP-3316448 19036,20326 1
2018-10-30 IP-1063626 19036,20326 2
2018-10-30 IP-3327795 19036,20326 2
2018-10-30 IP-2368283 19036,20326 1
2018-10-30 IP-3316450 19036,20326 1
2018-10-30 IP-3283799 19036,20326 46
2018-10-30 IP-3193327 19036,20326 1
2018-10-30 IP-3327796 19036,20326 1
2018-10-30 IP-2784197 19036,20326 1
2018-10-30 IP-2922613 19036,20326 1
2018-10-30 IP-3248907 19036,20326 1
2018-10-30 IP-1215472 19036,20326 1
2018-10-30 IP-3327797 19036,20326 2
2018-10-30 IP-3305918 19036,20326 1
2018-10-30 IP-3327798 19036,20326 1
2018-10-30 IP-3327799 19036,20326 1
2018-10-30 IP-3061618 19036,20326 10
2018-10-30 IP-2499697 19036,20326 2
2018-10-30 IP-3316451 19036,20326 1
2018-10-30 IP-3327800 19036,20326 1
2018-10-30 IP-3283810 19036,20326 62
2018-10-30 IP-3316457 19036,20326 2
2018-10-30 IP-3327801 19036,20326 1
2018-10-30 IP-3327802 19036,20326 1
2018-10-30 IP-3327803 19036,20326 1
2018-10-30 IP-3193341 19036,20326 1
2018-10-30 IP-3327804 19036,20326 1
2018-10-30 IP-3327805 19036,20326 1
2018-10-30 IP-2099869 19036,20326 1
2018-10-30 IP-1464694 19036,20326 2
2018-10-30 IP-3283814 19036,20326 1
2018-10-30 IP-2323876 19036,20326 1
2018-10-30 IP-3327806 19036,20326 1
2018-10-30 IP-1447050 19036,20326 1
2018-10-30 IP-3327807 19036,20326 1
2018-10-30 IP-3327808 19036,20326 1
2018-10-30 IP-1991196 19036,20326 1
2018-10-30 IP-2235111 19036,20326 2
2018-10-30 IP-2839469 19036,20326 1
2018-10-30 IP-3327809 19036,20326 1
2018-10-30 IP-3327810 19036,20326 1
2018-10-30 IP-1331983 19036,20326 1
2018-10-30 IP-2338528 19036,20326 1
2018-10-30 IP-0684821 19036,20326 1
2018-10-30 IP-1771150 19036,20326 1
2018-10-30 IP-1349156 19036,20326 1
2018-10-30 IP-0953750 19036,20326 1
2018-10-30 IP-3327811 19036,20326 1
2018-10-30 IP-2655243 19036,20326 1
2018-10-30 IP-2323891 19036,20326 1
2018-10-30 IP-2069341 19036,20326 1
2018-10-30 IP-1078457 19036,20326 2
2018-10-30 IP-1283599 19036,20326 1
2018-10-30 IP-3018714 19036,20326 1
2018-10-30 IP-3327812 19036,20326 1
2018-10-30 IP-1756574 19036,20326 1
2018-10-30 IP-1332001 19036,20326 8
2018-10-30 IP-1548226 19036,20326 1
2018-10-30 IP-0718759 19036,20326 1
2018-10-30 IP-1095129 19036,20326 1
2018-10-30 IP-0521050 19036,20326 1
2018-10-30 IP-2570138 19036,20326 1
2018-10-30 IP-2085141 19036,20326 1
2018-10-30 IP-3327813 19036,20326 1
2018-10-30 IP-0629339 19036,20326 1
2018-10-30 IP-2440839 19036,20326 1
2018-10-30 IP-3327814 19036,20326 1
2018-10-30 IP-3327815 19036,20326 1
2018-10-30 IP-3327816 19036,20326 1
2018-10-30 IP-1399703 19036,20326 1
2018-10-30 IP-3327817 19036,20326 1
2018-10-30 IP-1015231 19036,20326 1
2018-10-30 IP-0749283 19036,20326 1
2018-10-30 IP-1366557 19036,20326 1
2018-10-30 IP-3327818 19036,20326 1
2018-10-30 IP-3327819 19036,20326 1
2018-10-30 IP-0656625 19036,20326 1
2018-10-30 IP-3327820 19036,20326 1
2018-10-30 IP-3327821 19036,20326 1
2018-10-30 IP-2883691 19036,20326 1
2018-10-30 IP-3327822 19036,20326 1
2018-10-30 IP-2998683 19036,20326 1
2018-10-30 IP-3327823 19036,20326 1
2018-10-30 IP-3327824 19036,20326 1
2018-10-30 IP-1607782 19036,20326 1
2018-10-30 IP-1215529 19036,20326 1
2018-10-30 IP-1048163 19036,20326 1
2018-10-30 IP-1643662 19036,20326 1
2018-10-30 IP-0656641 19036,20326 1
2018-10-30 IP-0999749 19036,20326 1
2018-10-30 IP-3327825 19036,20326 1
2018-10-30 IP-3327826 19036,20326 1
2018-10-30 IP-3327827 19036,20326 1
2018-10-30 IP-1265985 19036,20326 1
2018-10-30 IP-2220314 19036,20326 1
2018-10-30 IP-3132849 19036,20326 1
2018-10-30 IP-3327828 19036,20326 1
2018-10-30 IP-1383013 19036,20326 1
2018-10-30 IP-3327829 19036,20326 2
2018-10-30 IP-0637776 19036,20326 1
2018-10-30 IP-2069388 19036,20326 1
2018-10-30 IP-3327830 19036,20326 1
2018-10-30 IP-0999765 19036,20326 1
2018-10-30 IP-0953809 19036,20326 1
2018-10-30 IP-3327831 19036,20326 1
2018-10-30 IP-1659946 19036,20326 1
2018-10-30 IP-2220327 19036,20326 1
2018-10-30 IP-1283662 19036,20326 1
2018-10-30 IP-3327832 19036,20326 1
2018-10-30 IP-3327833 19036,20326 1
2018-10-30 IP-0461055 19036,20326 1
2018-10-30 IP-2353386 19036,20326 1
2018-10-30 IP-3327834 19036,20326 1
2018-10-30 IP-3156232 19036,20326 1
2018-10-30 IP-3205169 19036,20326 2
2018-10-30 IP-3327835 19036,20326 1
2018-10-30 IP-3327836 19036,20326 1
2018-10-30 IP-3327837 19036,20326 1
2018-10-30 IP-3327838 19036,20326 3
2018-10-30 IP-3327839 19036,20326 1
2018-10-30 IP-3295383 19036,20326 1
2018-10-30 IP-3327840 19036 1
2018-10-30 IP-3327841 19036,20326 1
2018-10-30 IP-2114363 19036,20326 1
2018-10-30 IP-3327842 19036 3
2018-10-30 IP-3316498 19036,20326 5
2018-10-30 IP-3305957 19036,20326 1
2018-10-30 IP-3327843 19036,20326 1
2018-10-30 IP-1548292 19036,20326 1
2018-10-30 IP-1113865 19036,20326 2
2018-10-30 IP-3327844 19036,20326 1
2018-10-30 IP-3327845 19036,20326 1
2018-10-30 IP-3327846 19036,20326 1
2018-10-30 IP-3305965 19036,20326 2
2018-10-30 IP-2129752 19036,20326 1
2018-10-30 IP-3327847 19036,20326 1
2018-10-30 IP-3316511 19036,20326 11
2018-10-30 IP-1464817 19036,20326 1
2018-10-30 IP-1865892 19036,20326 3
2018-10-30 IP-3327848 19036,20326 1
2018-10-30 IP-2192390 19036,20326 1
2018-10-30 IP-1976309 19036,20326 1
2018-10-30 IP-3327849 19036,20326 1
2018-10-30 IP-3327850 19036,20326 1
2018-10-30 IP-3327851 19036,20326 1
2018-10-30 IP-3156258 19036,20326 1
2018-10-30 IP-2114397 19036,20326 1
2018-10-30 IP-3327852 19036,20326 1
2018-10-30 IP-3316517 19036,20326 1
2018-10-30 IP-3327853 19036,20326 1
2018-10-30 IP-3316521 19036,20326 1
2018-10-30 IP-3327854 19036,20326 1
2018-10-30 IP-3327855 19036,20326 1
2018-10-30 IP-3327856 19036,20326 1
