2017-11-07 IP-0031847 19036,20326 2
2017-11-07 IP-0031848 19036,20326 1
2017-11-07 IP-0028124 19036,20326 2
2017-11-07 IP-0031849 19036,20326 1
2017-11-07 IP-0023818 19036 1
2017-11-07 IP-0031850 19036,20326 5
2017-11-07 IP-0026889 19036,20326 1
2017-11-07 IP-0021362 19036,20326 1
2017-11-07 IP-0006664 19036,20326 1
2017-11-07 IP-0001779 19036,20326 1
2017-11-07 IP-0029440 19036,20326 1
2017-11-07 IP-0031851 19036,20326 2
2017-11-07 IP-0024442 19036,20326 1
2017-11-07 IP-0030632 19036,20326 2
2017-11-07 IP-0025645 19036,20326 1
2017-11-07 IP-0014238 19036,20326 2
2017-11-07 IP-0031852 19036,20326 1
2017-11-07 IP-0031853 19036,20326 1
2017-11-07 IP-0017199 19036,20326 2
2017-11-07 IP-0022774 19036,20326 4
2017-11-07 IP-0000003 19036,20326 2
2017-11-07 IP-0031854 19036,20326 2
2017-11-07 IP-0001537 19036,20326 1
2017-11-07 IP-0027454 19036,20326 1
2017-11-07 IP-0027455 19036,20326 1
2017-11-07 IP-0019290 19036,20326 1
2017-11-07 IP-0030637 19036,20326 1
2017-11-07 IP-0007247 19036,20326 2
2017-11-07 IP-0016441 19036,20326 2
2017-11-07 IP-0030638 19036,20326 1
2017-11-07 IP-0004826 19036,20326 1
2017-11-07 IP-0031855 19036,20326 2
2017-11-07 IP-0023823 19036,20326 3
2017-11-07 IP-0023824 19036,20326 3
2017-11-07 IP-0023825 19036,20326 6
2017-11-07 IP-0024445 19036,20326 1
2017-11-07 IP-0024446 19036,20326 5
2017-11-07 IP-0023826 19036,20326 4
2017-11-07 IP-0024447 19036,20326 5
2017-11-07 IP-0024448 19036,20326 4
2017-11-07 IP-0024449 19036,20326 1
2017-11-07 IP-0024450 19036,20326 3
2017-11-07 IP-0023827 19036,20326 2
2017-11-07 IP-0024451 19036,20326 3
2017-11-07 IP-0024452 19036,20326 2
2017-11-07 IP-0024453 19036,20326 2
2017-11-07 IP-0024454 19036,20326 3
2017-11-07 IP-0024455 19036,20326 3
2017-11-07 IP-0023828 19036,20326 2
2017-11-07 IP-0024456 19036,20326 3
2017-11-07 IP-0024457 19036,20326 2
2017-11-07 IP-0024458 19036,20326 6
2017-11-07 IP-0024459 19036,20326 2
2017-11-07 IP-0024460 19036,20326 2
2017-11-07 IP-0023829 19036,20326 6
2017-11-07 IP-0023830 19036,20326 5
2017-11-07 IP-0024461 19036,20326 3
2017-11-07 IP-0024462 19036,20326 1
2017-11-07 IP-0024463 19036,20326 4
2017-11-07 IP-0024464 19036,20326 1
2017-11-07 IP-0023831 19036,20326 5
2017-11-07 IP-0024466 19036,20326 1
