2018-07-14 IP-1865742 19036,20326 1
2018-07-14 IP-1849931 19036,20326 1
2018-07-14 IP-1865743 19036,20326 1
2018-07-14 IP-1865744 19036,20326 1
2018-07-14 IP-1865745 19036,20326 1
2018-07-14 IP-1865746 19036,20326 1
2018-07-14 IP-1849934 19036,20326 1
2018-07-14 IP-1865747 19036,20326 1
2018-07-14 IP-1849935 19036,20326 5
2018-07-14 IP-1865748 19036,20326 1
2018-07-14 IP-1865749 19036,20326 1
2018-07-14 IP-1865750 19036,20326 2
2018-07-14 IP-1031581 19036,20326 1
2018-07-14 IP-1865751 19036,20326 1
2018-07-14 IP-0815628 19036,20326 1
2018-07-14 IP-1502376 19036,20326 1
2018-07-14 IP-1659830 19036,20326 2
2018-07-14 IP-1849943 19036,20326 2
2018-07-14 IP-1865752 19036,20326 1
2018-07-14 IP-1865753 19036,20326 1
2018-07-14 IP-1865754 19036,20326 1
2018-07-14 IP-1865755 19036,20326 1
2018-07-14 IP-0570225 19036,20326 2
2018-07-14 IP-1502382 19036,20326 1
2018-07-14 IP-1817243 19036,20326 1
2018-07-14 IP-1865756 19036,20326 4
2018-07-14 IP-1063627 19036,20326 1
2018-07-14 IP-1865757 19036,20326 2
2018-07-14 IP-1588758 19036,20326 1
2018-07-14 IP-1865758 19036,20326 1
2018-07-14 IP-1740449 19036,20326 1
2018-07-14 IP-1833568 19036,20326 1
2018-07-14 IP-1865759 19036,20326 1
2018-07-14 IP-0967765 19036,20326 20
2018-07-14 IP-1527115 19036,20326 1
2018-07-14 IP-1865760 19036,20326 1
2018-07-14 IP-1315199 19036,20326 2
2018-07-14 IP-0983491 19036,20326 21
2018-07-14 IP-1464676 19036,20326 17
2018-07-14 IP-0765204 19036,20326 1
2018-07-14 IP-1865761 19036,20326 1
2018-07-14 IP-1865762 19036,20326 1
2018-07-14 IP-1865763 19036,20326 1
2018-07-14 IP-1865764 19036,20326 1
2018-07-14 IP-1865765 19036,20326 1
2018-07-14 IP-1865766 19036,20326 2
2018-07-14 IP-1527130 19036,20326 1
2018-07-14 IP-1865767 19036,20326 1
2018-07-14 IP-1865768 19036,20326 1
2018-07-14 IP-1865769 19036,20326 3
2018-07-14 IP-1865770 19036,20326 1
2018-07-14 IP-1849966 19036,20326 1
2018-07-14 IP-0967792 19036,20326 1
2018-07-14 IP-1349144 19036,20326 2
2018-07-14 IP-1740469 19036,20326 1
2018-07-14 IP-1548191 19036,20326 2
2018-07-14 IP-1464694 19036,20326 1
2018-07-14 IP-1865771 19036,20326 1
2018-07-14 IP-1865772 19036,20326 1
2018-07-14 IP-0718713 19036,20326 1
2018-07-14 IP-1588771 19036,20326 3
2018-07-14 IP-1865773 19036,20326 1
2018-07-14 IP-1865774 19036,20326 1
2018-07-14 IP-1588775 19036,20326 1
2018-07-14 IP-1771136 19036,20326 1
2018-07-14 IP-1865775 19036,20326 1
2018-07-14 IP-0637736 19036,20326 1
2018-07-14 IP-1299933 19036,20326 1
2018-07-14 IP-1643622 19036,20326 1
2018-07-14 IP-1865776 19036,20326 1
2018-07-14 IP-1865777 19036,20326 1
2018-07-14 IP-1865778 19036,20326 1
2018-07-14 IP-1283587 19036,20326 1
2018-07-14 IP-1865779 19036,20326 1
2018-07-14 IP-0765227 19036,20326 1
2018-07-14 IP-1265935 19036,20326 1
2018-07-14 IP-1865780 19036,20326 1
2018-07-14 IP-1865781 19036,20326 1
2018-07-14 IP-0718738 19036,20326 1
2018-07-14 IP-1865782 19036,20326 1
2018-07-14 IP-1865783 19036,20326 1
2018-07-14 IP-1167103 19036,20326 1
2018-07-14 IP-1865784 19036,20326 1
2018-07-14 IP-1865785 19036,20326 1
2018-07-14 IP-1527168 19036,20326 1
2018-07-14 IP-1865786 19036,20326 2
2018-07-14 IP-0799103 19036,20326 1
2018-07-14 IP-1865787 19036,20326 1
2018-07-14 IP-1865788 19036,20326 1
2018-07-14 IP-1865789 19036,20326 1
2018-07-14 IP-1865790 19036,20326 1
2018-07-14 IP-1865791 19036,20326 1
2018-07-14 IP-1849993 19036,20326 1
2018-07-14 IP-1865792 19036,20326 1
2018-07-14 IP-1865793 19036,20326 1
2018-07-14 IP-1332001 19036,20326 1
2018-07-14 IP-0191141 19036,20326 1
2018-07-14 IP-1502434 19036,20326 1
2018-07-14 IP-1865794 19036,20326 1
2018-07-14 IP-1865795 19036,20326 1
2018-07-14 IP-1865796 19036,20326 1
2018-07-14 IP-1865797 19036,20326 1
2018-07-14 IP-1865798 19036,20326 1
2018-07-14 IP-1865799 19036,20326 1
2018-07-14 IP-1415612 19036,20326 1
2018-07-14 IP-1865800 19036,20326 1
2018-07-14 IP-1131705 19036,20326 1
2018-07-14 IP-1865801 19036,20326 1
2018-07-14 IP-1865802 19036,20326 1
2018-07-14 IP-1865803 19036,20326 1
2018-07-14 IP-1865804 19036,20326 1
2018-07-14 IP-1865805 19036,20326 1
2018-07-14 IP-1865806 19036,20326 1
2018-07-14 IP-1865807 19036,20326 1
2018-07-14 IP-1771163 19036,20326 1
2018-07-14 IP-1865808 19036,20326 2
2018-07-14 IP-1865809 19036,20326 1
2018-07-14 IP-1865810 19036,20326 1
2018-07-14 IP-1865811 19036,20326 1
2018-07-14 IP-1865812 19036,20326 1
2018-07-14 IP-0860837 19036,20326 2
2018-07-14 IP-1850004 19036,20326 2
2018-07-14 IP-1865813 19036,20326 1
2018-07-14 IP-1865814 19036,20326 1
2018-07-14 IP-1865815 19036,20326 1
2018-07-14 IP-0684873 19036,20326 1
2018-07-14 IP-1865816 19036,20326 1
2018-07-14 IP-1865817 19036,20326 1
2018-07-14 IP-1865818 19036,20326 1
2018-07-14 IP-1399714 19036,20326 1
2018-07-14 IP-1865819 19036,20326 1
2018-07-14 IP-1865820 19036,20326 1
2018-07-14 IP-1865821 19036,20326 1
2018-07-14 IP-1865822 19036,20326 1
2018-07-14 IP-1865823 19036,20326 1
2018-07-14 IP-1756598 19036,20326 1
2018-07-14 IP-1833620 19036,20326 1
2018-07-14 IP-1865824 19036,20326 1
2018-07-14 IP-1865825 19036,20326 1
2018-07-14 IP-1865826 19036,20326 1
2018-07-14 IP-1865827 19036,20326 1
2018-07-14 IP-1865828 19036,20326 1
2018-07-14 IP-1865829 19036,20326 1
2018-07-14 IP-0765289 19036,20326 1
2018-07-14 IP-1865830 19036,20326 1
2018-07-14 IP-1865831 19036,20326 1
2018-07-14 IP-0718788 19036,20326 1
2018-07-14 IP-1569200 19036,20326 1
2018-07-14 IP-1865832 19036,20326 1
2018-07-14 IP-1865833 19036,20326 1
2018-07-14 IP-1865834 19036,20326 1
2018-07-14 IP-0876497 19036,20326 1
2018-07-14 IP-1801137 19036,20326 1
2018-07-14 IP-1865835 19036,20326 1
2018-07-14 IP-1865836 19036,20326 1
2018-07-14 IP-1199241 19036,20326 1
2018-07-14 IP-1643675 19036,20326 1
2018-07-14 IP-1865837 19036,20326 1
2018-07-14 IP-1865838 19036,20326 1
2018-07-14 IP-1865839 19036,20326 1
2018-07-14 IP-1865840 19036,20326 1
2018-07-14 IP-1865841 19036,20326 1
2018-07-14 IP-1865842 19036,20326 3
2018-07-14 IP-1865843 19036,20326 1
2018-07-14 IP-1865844 19036,20326 1
2018-07-14 IP-1865845 19036,20326 1
2018-07-14 IP-1865846 19036,20326 1
