2018-12-11 IP-3791246 19036,20326 1
2018-12-11 IP-3791247 19036,20326 2
2018-12-11 IP-3791248 19036,20326 1
2018-12-11 IP-3791249 19036,20326 1
2018-12-11 IP-3791250 19036,20326 1
2018-12-11 IP-3791251 19036,20326 1
2018-12-11 IP-3791252 19036,20326 1
2018-12-11 IP-3791253 19036,20326 1
2018-12-11 IP-3791254 19036,20326 1
2018-12-11 IP-1031581 19036,20326 1
2018-12-11 IP-1502376 19036,20326 2
2018-12-11 IP-2440797 19036,20326 2
2018-12-11 IP-3791255 19036,20326 1
2018-12-11 IP-3791256 19036,20326 1
2018-12-11 IP-3780230 19036,20326 1
2018-12-11 IP-3791257 19036,20326 1
2018-12-11 IP-3791258 19036,20326 1
2018-12-11 IP-1625748 19036,20326 1
2018-12-11 IP-1926664 19036,20326 1
2018-12-11 IP-2368283 19036,20326 1
2018-12-11 IP-3780233 19036,20326 1
2018-12-11 IP-3791259 19036,20326 1
2018-12-11 IP-3791260 19036,20326 1
2018-12-11 IP-2998642 19036,20326 1
2018-12-11 IP-3616561 19036,20326 1
2018-12-11 IP-3791261 19036,20326 1
2018-12-11 IP-3760327 19036,20326 1
2018-12-11 IP-3791262 19036 2
2018-12-11 IP-3791263 19036,20326 2
2018-12-11 IP-3550340 19036,20326 1
2018-12-11 IP-3770336 19036,20326 2
2018-12-11 IP-3791264 19036 1
2018-12-11 IP-3693845 19036,20326 3
2018-12-11 IP-3748584 19036,20326 1
2018-12-11 IP-3791265 19036,20326 1
2018-12-11 IP-3791266 19036,20326 1
2018-12-11 IP-3454219 19036,20326 2
2018-12-11 IP-3791267 19036,20326 1
2018-12-11 IP-3791268 19036,20326 1
2018-12-11 IP-3791269 19036,20326 1
2018-12-11 IP-3791270 19036,20326 1
2018-12-11 IP-3791271 19036,20326 1
2018-12-11 IP-3791272 19036,20326 1
2018-12-11 IP-3726312 19036,20326 1
2018-12-11 IP-3791273 19036,20326 5
2018-12-11 IP-3770340 19036,20326 2
2018-12-11 IP-1464686 19036,20326 1
2018-12-11 IP-3770343 19036,20326 1
2018-12-11 IP-3791274 19036,20326 2
2018-12-11 IP-3791275 19036,20326 2
2018-12-11 IP-3791276 19036,20326 1
2018-12-11 IP-1349144 19036,20326 2
2018-12-11 IP-3791277 19036,20326 1
2018-12-11 IP-2368308 19036,20326 1
2018-12-11 IP-3714915 19036,20326 1
2018-12-11 IP-1943231 19036,20326 1
2018-12-11 IP-2114268 19036,20326 1
2018-12-11 IP-1771143 19036,20326 1
2018-12-11 IP-3072093 19036,20326 1
2018-12-11 IP-2296185 19036,20326 3
2018-12-11 IP-3791278 19036,20326 1
2018-12-11 IP-3791279 19036,20326 1
2018-12-11 IP-3791280 19036,20326 1
2018-12-11 IP-2812589 19036,20326 1
2018-12-11 IP-2069351 19036,20326 1
2018-12-11 IP-2114298 19036,20326 1
2018-12-11 IP-3791281 19036,20326 1
2018-12-11 IP-1756590 19036,20326 1
2018-12-11 IP-2613394 19036,20326 1
2018-12-11 IP-1031654 19036,20326 1
2018-12-11 IP-0620818 19036,20326 1
2018-12-11 IP-3726323 19036,20326 1
2018-12-11 IP-1265988 19036,20326 3
2018-12-11 IP-3791282 19036,20326 1
2018-12-11 IP-3791283 19036,20326 1
2018-12-11 IP-1569227 19036,20326 1
2018-12-11 IP-1588876 19036,20326 1
2018-12-11 IP-3791284 19036,20326 1
2018-12-11 IP-3791285 19036,20326 1
2018-12-11 IP-3791286 19036,20326 1
2018-12-11 IP-0268465 19036,20326 1
2018-12-11 IP-3791287 19036,20326 1
2018-12-11 IP-3791288 19036,20326 1
2018-12-11 IP-2426490 19036,20326 1
2018-12-11 IP-3791289 19036,20326 1
2018-12-11 IP-3726335 19036,20326 1
2018-12-11 IP-1078531 19036,20326 1
2018-12-11 IP-0846606 19036,20326 1
2018-12-11 IP-1724210 19036,20326 1
2018-12-11 IP-3791290 19036,20326 1
2018-12-11 IP-3726339 19036,20326 1
2018-12-11 IP-3791291 19036,20326 1
2018-12-11 IP-3791292 19036,20326 1
2018-12-11 IP-3791293 19036,20326 1
2018-12-11 IP-1199294 19036,20326 1
2018-12-11 IP-0815754 19036,20326 2
2018-12-11 IP-3791294 19036,20326 1
2018-12-11 IP-3649500 19036,20326 13
2018-12-11 IP-3791295 19036 1
2018-12-11 IP-3791296 19036,20326 1
2018-12-11 IP-3791297 19036,20326 1
2018-12-11 IP-3791298 19036,20326 1
2018-12-11 IP-3791299 19036,20326 1
2018-12-11 IP-3791300 19036,20326 1
2018-12-11 IP-3791301 19036,20326 1
2018-12-11 IP-2413012 19036,20326 1
2018-12-11 IP-2655315 19036,20326 1
2018-12-11 IP-3726353 19036,20326 1
2018-12-11 IP-3791302 19036,20326 1
2018-12-11 IP-3780283 19036,20326 1
2018-12-11 IP-1943347 19036,20326 2
2018-12-11 IP-3791303 19036,20326 1
2018-12-11 IP-3791304 19036,20326 1
2018-12-11 IP-3791305 19036,20326 1
2018-12-11 IP-3386828 19036,20326 1
2018-12-11 IP-2725292 19036,20326 1
2018-12-11 IP-1048253 19036,20326 1
2018-12-11 IP-3132886 19036,20326 1
2018-12-11 IP-2957955 19036,20326 1
2018-12-11 IP-2426520 19036,20326 1
2018-12-11 IP-2868983 19036,20326 2
2018-12-11 IP-3791306 19036,20326 1
2018-12-11 IP-3791307 19036,20326 1
2018-12-11 IP-3737522 19036,20326 1
