date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-06-14,955813511,4438970645,66115,0,24111422,108120159,4868,3759
2017-06-15,994314132,4545538275,85813,0,27890043,111828852,5029,2108
2017-06-16,1014658753,4675497197,108001,0,26650986,120453838,4793,4066
2017-06-17,903283782,4273835773,170238,0,25603400,104268687,4059,1166
2017-06-18,898313988,4285319678,112749,0,27399660,104421559,3867,9739
2017-06-19,974631750,4654073239,119569,0,29568782,113193806,3829,2285
2017-06-20,1057039380,4561361526,87293,0,28268835,109263038,3022,14785
2017-06-21,1083168360,4642693815,66185,0,29504115,109416295,3383,9138
2017-06-22,1050899482,4596285552,301389,0,28908620,107276743,6783,10347
2017-06-23,1007819894,4586695571,1053401,0,27825973,106810072,26710,11727
2017-06-24,1044772622,4201181712,1003622,0,27547722,100090342,20084,1885
2017-06-25,991335873,4284881967,997602,0,27925818,98756083,17537,16389
2017-06-26,1045767060,4478567132,1165122,0,28331138,105253057,21349,6543
2017-06-27,1043365228,4340253149,1100812,0,32463623,105923235,23476,49290
2017-06-28,1040852123,4176713502,1097127,0,27999950,112684709,24705,8758
2017-06-29,1055686959,4200468002,1025320,0,28963104,109941621,23552,23911
2017-06-30,1024786647,4013237769,999689,0,28106733,113083363,26985,11435
2017-07-01,926610504,3769622407,731245,0,28456204,108480610,24585,6516
2017-07-02,930983594,3766726166,732529,0,25181385,106447264,25675,4637
2017-07-03,1001910621,4134520176,864092,0,27076126,124148383,22598,9844
2017-07-04,999078609,4287087018,788680,0,25270634,128734636,9294,8237
2017-07-05,1055291532,4410321633,810755,0,26066995,128769778,10233,34405
2017-07-06,1078838005,4321139586,741402,0,27301768,122276775,7462,247081
2017-07-07,1075025880,4243169366,776990,0,26898171,116191390,8071,814045
2017-07-08,1056206919,4033318149,714944,0,25032619,108983259,6632,48323
2017-07-09,1055749779,3942514287,760959,0,24097082,106378485,7696,178148
2017-07-10,1059084375,4252624146,909099,0,26111091,113748274,6935,410914
2017-07-11,1073966729,4378642109,919856,0,27532559,119623960,8180,264987
2017-07-12,1114020403,4424644501,839568,0,37979815,122244109,9219,154788
2017-07-13,1067635067,4368276677,840377,0,36613477,123393134,25019,508156
2017-07-14,989449399,4162130660,942304,0,36959817,124124334,42707,663223
2017-07-15,966389908,3901966429,778548,0,33108394,112212931,36247,962520
2017-07-16,924796917,3814687968,739726,0,30940848,109542810,41487,438997
2017-07-17,1056765763,4051607347,877177,0,38375450,114824657,23084,471759
2017-07-18,1086624879,4174779518,820031,0,40806099,120960098,30218,1563916
2017-07-19,1081085154,4216165078,735796,0,36493805,122093108,45144,1706793
2017-07-20,1048555155,4310378092,854005,0,37174520,120295215,47573,1311483
2017-07-21,996804030,4350674890,933445,0,32640150,116544292,48677,1503295
2017-07-22,954078401,4100951054,742742,0,30552700,104349542,46900,2528449
2017-07-23,935480537,4046912689,731776,0,28958862,100552864,44656,2564274
2017-07-24,959854101,4256840457,824661,0,31243316,107740172,34570,1027676
2017-07-25,983702351,4447524809,804044,0,28574301,110324860,36790,712102
2017-07-26,1027705102,4621449313,747671,0,34692573,114749454,47910,1281224
2017-07-27,1051156790,4378087618,738546,0,33234477,115007917,39605,118542
2017-07-28,1057130633,4282344125,714907,0,33893324,109128533,27181,139662
2017-07-29,993021228,3979108114,562598,0,33010752,102663342,13504,119801
2017-07-30,975578397,3919510987,554915,0,28758860,100147894,15649,247450
2017-07-31,1068599956,4217409808,703344,0,33520388,112027783,15082,2435
2017-08-01,1033340372,4251977182,675083,0,33029436,122868256,16967,559
2017-08-02,1083342251,4185775815,860499,0,33159339,121473790,13604,9538
2017-08-03,1037794315,4216739014,1029342,0,33946975,117523732,8858,19350
2017-08-04,1010814201,4282424931,684335,0,33783692,118268473,12194,264046
2017-08-05,985239165,4026631179,513329,0,31143459,109153261,16234,41443
2017-08-06,967168172,4079033527,502732,0,31103232,104802180,16749,45103
2017-08-07,1246123862,5211670062,649633,0,95084058,142180550,17170,125428
2017-08-08,1009975732,4544562600,732559,0,36515627,118789228,15708,106765
2017-08-09,1023699766,4440976704,671738,0,36091386,126043511,11853,146830
2017-08-10,1019695983,4430698979,760243,0,34836552,125970408,7405,251062
2017-08-11,1004706352,4500741169,735311,0,36035499,120562671,7328,203907
2017-08-12,956586341,4037217059,564254,0,35592190,105743962,7010,109783
2017-08-13,954121482,3941957888,609264,0,31921453,102899834,11070,274046
2017-08-14,1046754031,4337653950,737614,0,34607996,112783047,9078,246105
2017-08-15,1097640804,4342334271,636058,0,34495633,117014683,7941,60971
2017-08-16,1111642890,4388926986,663589,0,34065378,123980916,6028,314928
2017-08-17,1047353678,4320127703,764366,0,35939968,125692720,6038,19131
2017-08-18,1014842845,4311093924,674978,0,32480583,114649296,6277,217389
2017-08-19,1014640230,4294196730,581647,0,26768342,118416438,5646,216372
2017-08-20,1012677177,4177990250,678468,0,32012311,118005090,6186,406104
2017-08-21,1152364083,4557508185,665389,0,29621089,124909732,6471,210177
2017-08-22,1097214792,4620769807,731564,0,31248431,130168596,12328,185786
2017-08-23,1033293404,4500188019,705123,0,30640780,122200242,7442,162513
2017-08-24,1053463995,4703231574,775377,0,42642164,122161571,5747,425403
2017-08-25,1045668814,4744893600,639663,0,42293053,125504752,5637,179840
2017-08-26,1186523096,5058438644,566462,0,70445134,121568788,5021,181858
2017-08-27,1046690544,4726428612,510524,0,53901161,114707515,5559,7763
2017-08-28,1087203649,4845834400,782671,0,42509897,121700652,6970,1302389
2017-08-29,1092291663,4996174422,813018,0,45017842,120892882,6621,1435745
2017-08-30,1110121455,4706467224,757252,0,43579294,128064768,7110,889923
2017-08-31,1072216855,4674911303,1102101,0,45063807,130573694,9480,2205689
2017-09-01,1041488074,4342723958,621411,0,40875581,124837671,6747,978180
2017-09-02,963356891,4184612772,558587,0,36075569,112154567,4567,3273883
2017-09-03,928166347,4134771169,589304,0,36046758,113969833,5332,2926258
2017-09-04,1010669500,4520098699,723734,0,40110603,123871272,6173,4594458
2017-09-05,1082887537,4698709086,685520,0,41413912,128633323,6340,2654399
2017-09-06,1110622794,4822769692,664545,0,43659577,126828096,6019,2185267
2017-09-07,1102403556,4568459778,660524,0,46737431,120157022,5699,2091173
2017-09-08,1123267896,4658197012,675662,0,42999845,121250349,4840,1751777
2017-09-09,1009826062,4177387243,647929,0,39028692,106976034,4200,2229505
2017-09-10,972994800,3901390406,800529,0,37845189,100649548,4421,828435
2017-09-11,1025419060,4177739315,628811,0,40234627,117315369,4739,2204605
2017-09-12,1028961930,4390442101,668007,0,42183617,119886804,5146,2553020
2017-09-13,1063368529,4556743990,728137,0,42781859,126319820,6686,5006376
2017-09-14,1074737083,4524602862,754774,0,48041865,125945706,6727,3072021
2017-09-15,1052340145,4258195523,708405,0,48293415,117164924,5540,1089505
2017-09-16,994838803,4129554611,580469,0,46393675,110398409,4569,1580967
2017-09-17,960685525,4068212578,618010,0,44501348,109271149,4852,1889217
2017-09-18,1092314981,4378652606,678067,0,46521118,119138951,5610,908617
2017-09-19,1064517216,4312796335,2319357,0,47895202,118496752,192729,997844
2017-09-20,1016603298,4282967867,4780671,0,47630575,117419105,465855,1236292
2017-09-21,1037467705,4439614492,4858021,0,50218832,121826737,455728,1652734
2017-09-22,1050042095,4343780612,4989347,0,47883181,119957792,525438,2531229
