date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-03-22,850752382,2651794698,104889,70296,557560,144035424,1808,0
2017-03-23,835840150,2648028554,77480,116640,616679,136108933,5663,0
2017-03-24,857567830,2673142651,50177,149525,768622,134389143,2254,0
2017-03-25,789534903,2412157018,84189,210904,482974,128692865,6029,0
2017-03-26,722288859,2354333007,89255,104351,444712,108390203,4218,0
2017-03-27,865396234,2675832376,115289,213480,2535079,125484843,9785,0
2017-03-28,840231850,2640190154,46582,146981,579126,116209102,1442,0
2017-03-29,848615591,2593803203,104684,130640,545086,131757642,14487,0
2017-03-30,902761212,2613966759,127779,106340,538101,136042521,18746,0
2017-03-31,989876369,2486612641,111050,136523,562806,124760031,17464,0
2017-04-01,854665301,2218632567,83710,132168,422158,113700766,4060,0
2017-04-02,769283727,2172956511,115679,173717,382886,105285436,4869,0
2017-04-03,764878507,2389902699,100320,168004,422401,110337450,8368,0
2017-04-04,792142749,2547660374,134116,482270,480929,118003858,7868,0
2017-04-05,777659875,2509438622,81763,290291,474254,112103311,2496,0
2017-04-06,796246068,2449198718,99512,481397,456168,114481687,2988,0
2017-04-07,803254057,2451906897,53383,219270,451149,116330690,2258,0
2017-04-08,711536149,2221303912,40095,156558,776952,107437491,1144,0
2017-04-09,676261735,2188420476,72089,259503,357606,101071462,1662,0
2017-04-10,792499846,2434942894,48252,233161,397100,110276357,1328,0
2017-04-11,794816553,2496225936,81458,2655,496228,110924494,2327,0
2017-04-12,795097945,2478984413,47462,1899,636651,118190159,1957,0
2017-04-13,791418989,2526811469,60777,3435,425523,118966164,1640,0
2017-04-14,758346898,2384395519,37479,16100,461123,121417005,968,0
2017-04-15,707884796,2223270478,54234,10730,358119,113981784,5080,0
2017-04-16,698845994,2169147157,64687,3751,333129,108608501,1566,0
2017-04-17,770425296,2333762920,50691,5115,438440,122897282,1826,0
2017-04-18,819347743,2327366100,98242,4554,408657,123323595,22048,0
2017-04-19,914501350,2303632991,48770,1102,441241,129647313,2857,0
2017-04-20,820819791,2267860878,70853,1603,421941,125802152,2544,0
2017-04-21,766908109,2214742383,30393,355,428933,114893302,1350,0
2017-04-22,745465807,1898542921,34556,928,328882,101712853,875,0
2017-04-23,761145217,1860340537,30432,15011,323757,94214329,772,0
2017-04-24,855626324,2151204295,30312,2371,394248,116913285,728,0
2017-04-25,961391672,2608298000,35700,2331,9528335,170304774,1448,0
2017-04-26,794174761,2278033637,40110,6136,405887,126429229,1238,0
2017-04-27,765837676,2220852305,58664,8234,385328,117528241,4400,0
2017-04-28,760940581,2163411965,58215,3073,377228,122483937,2082,0
2017-04-29,740569965,2143012936,45054,2953,334523,120884176,1626,0
2017-04-30,728846095,1987741522,51696,3645,334061,120004934,5171,0
2017-05-01,727533268,2065632115,56420,4635,344168,116445481,1793,0
2017-05-02,743119979,2290539888,73143,2531,425393,122381730,1432,0
2017-05-03,789429712,2314626470,68644,1009,404411,143502753,2094,0
2017-05-04,740245083,2290028220,89289,1353,532613,128914489,2239,0
2017-05-05,698198072,2305951600,45514,3615,484774,117483256,986,0
2017-05-06,608264509,2137121836,76635,2867,422539,108233095,3930,0
2017-05-07,586685276,2073416492,62777,4418,554910,103268251,1868,0
2017-05-08,697954410,2342879564,48251,3694,537013,121015568,1056,0
2017-05-09,709033942,2390520026,100562,4085,445921,116873558,2035,0
2017-05-10,664399117,2351130029,47241,1510,497670,117275321,1194,0
2017-05-11,720805752,2408017406,58197,5506,468097,129042162,1869,0
2017-05-12,696152945,2339965481,55561,2215,433310,118980101,2698,0
2017-05-13,609179095,2067459045,59225,5569,367749,105058042,1106,0
2017-05-14,596632608,2014629480,78328,1767,377246,106279525,1439,0
2017-05-15,758964867,2286969345,29824,6283,447540,125029237,934,0
2017-05-16,791143208,2341482572,69987,1776,402966,121772069,2329,0
2017-05-17,720757207,2345439562,53276,5659,410019,121844152,1034,0
2017-05-18,695529046,2330681304,47682,3828,428109,122417491,1044,0
2017-05-19,687476329,2320895590,25551,3302,440937,120927468,813,0
2017-05-20,636122691,2111764658,25383,1109,359673,114801127,804,0
2017-05-21,626574476,2096546702,37923,3671,362152,115219070,1070,0
2017-05-22,718756337,2348775001,27760,4988,469417,143467187,927,0
2017-05-23,802667465,2442975447,35461,3052,490676,169371266,1054,0
2017-05-24,769698816,2403496735,37459,8625,490991,126760136,1497,0
2017-05-25,755530458,2383588470,33691,8843,476891,130746248,1228,0
2017-05-26,728994159,2337789291,38137,3635,421135,121687257,1198,0
2017-05-27,694293362,2136478920,34959,964,1489175,113174144,1122,0
2017-05-28,664355393,2089727928,51419,22228,530191,104976472,939,0
2017-05-29,715696153,2243230661,111601,24393,841934,113739801,1728,0
2017-05-30,728124814,2282622043,43631,3951,400365,117000591,978,0
2017-05-31,748300555,2308361984,41124,4647,454105,114568136,2153,0
2017-06-01,777309687,2368655310,35360,679,403282,130747858,1116,0
2017-06-02,741425669,2323898996,52366,1461,403520,118721918,1544,0
2017-06-03,657593101,2158241158,36834,1042,353929,106935780,1165,0
2017-06-04,659678405,2118563049,43183,980,363093,106222946,1470,0
2017-06-05,760842068,2297132331,57090,4697,405138,117998854,1440,0
2017-06-06,721654160,2396347352,44954,2781,399023,123182734,1209,0
2017-06-07,719454054,2439872076,42561,1884,483183,122840983,1014,0
2017-06-08,691655010,2363465096,35076,86171,463522,116641942,960,0
2017-06-09,681297582,2328905268,31467,66606,476839,116345124,1128,0
2017-06-10,648498092,2133910746,32332,74573,398021,106068323,882,0
2017-06-11,611996856,2040578433,28650,76060,474655,105904300,810,0
2017-06-12,722038541,2291382091,33594,107156,431279,127955699,1110,0
2017-06-13,722148701,2412869875,31262,66790,603966,131001941,1124,0
2017-06-14,694958520,2374372006,31757,1138,587008,129169524,1593,0
2017-06-15,685105816,2338402458,41460,690,532387,121115982,1188,0
2017-06-16,723887429,2320624070,59460,1463,504417,121478568,2817,0
2017-06-17,687921582,2097106541,52293,1583,439954,108678475,5823,0
2017-06-18,621554092,2099291683,41270,4788,451114,103379126,1518,0
2017-06-19,689600248,2371474481,50048,1779,435655,119242819,2390,0
2017-06-20,711005329,2452476694,32902,2998,477580,128227645,1375,0
2017-06-21,698752906,2436086474,27930,2118,444780,126920577,1194,0
2017-06-22,682508797,2389455029,115462,2915,420018,127487079,9302,0
2017-06-23,687050586,2305551926,568583,2537,556755,125957874,54419,0
2017-06-24,615590821,2105991252,440086,667,471281,113585500,50278,0
2017-06-25,619953463,2104987606,438566,3868,486053,110762285,38292,0
2017-06-26,713287595,2325414196,566982,3038,590162,125151403,48015,0
2017-06-27,765987359,2392425939,554624,22243,649122,135796961,45468,0
2017-06-28,737614147,2290581964,568437,6418,652513,127692410,48126,0
2017-06-29,743821909,2332457291,520661,18156,585378,135868293,47272,0
2017-06-30,784473007,2353780685,541520,15831,644411,135662205,24068,0
2017-07-01,759177803,2194003174,378346,4770,421176,122595721,0,0
2017-07-02,695731201,2139709419,364737,2538,385956,123919875,0,0
2017-07-03,744884808,2315184982,467761,5324,413856,136688655,0,0
2017-07-04,718083164,2338852091,433648,2286,436333,127852140,0,0
2017-07-05,715557398,2369054538,444481,11954,439797,122021451,0,0
2017-07-06,722274846,2307265421,429774,3123,410272,118895605,0,0
2017-07-07,706460285,2253233491,453326,10295,427899,115953132,0,0
2017-07-08,644238718,2075882823,330246,2890,352124,108424622,0,0
2017-07-09,667288497,1995015570,344416,5506,418935,104994890,0,0
2017-07-10,787557582,2212498225,413150,23472,490410,125182459,0,0
2017-07-11,830828915,2260981232,454184,14391,526569,124092512,0,0
2017-07-12,741432605,2228783237,429148,4362,543981,120391275,0,0
2017-07-13,728366675,2217833538,455990,7180,841166,120128274,0,0
2017-07-14,653587153,2123615453,448688,8919,1110907,119920734,0,0
2017-07-15,632690099,1995671835,374455,7790,706544,113829616,0,0
2017-07-16,606638139,1984669230,369856,5108,4208689,110360571,0,0
2017-07-17,730370133,2200335162,427261,25726,884004,130210096,0,0
2017-07-18,741388767,2199320309,407411,86155,860840,125227946,0,0
2017-07-19,773309728,2184073657,392150,35824,638923,116333836,0,0
2017-07-20,701842288,2198923716,418005,115577,646700,118043650,0,0
2017-07-21,647662783,2134354298,431742,128197,647110,115557554,0,0
2017-07-22,613040283,1955984999,281538,115100,703168,112464090,0,0
2017-07-23,614342301,1934966061,262216,125759,616454,109886852,0,0
2017-07-24,690452188,2145391079,373307,51537,651789,114354189,0,0
2017-07-25,692977884,2182179143,404650,41122,670417,116893810,0,0
2017-07-26,696092649,2162048892,330297,93781,640580,128086271,0,0
2017-07-27,695554118,2170584512,339249,16377,723134,121571739,0,0
2017-07-28,697070746,2089088766,374372,14905,935990,122303234,0,0
2017-07-29,637385661,1877467681,207278,12497,1015942,112138070,0,0
2017-07-30,595749407,1844307657,204189,17345,960007,102029012,0,0
2017-07-31,689550582,2138361619,331365,1227,1007183,118850245,0,0
2017-08-01,676569143,2243760682,357956,827,1000255,117774105,0,0
2017-08-02,680249828,2186224181,366644,4287,1045802,120558884,0,0
2017-08-03,689376375,2173071022,373326,3264,1032694,121946385,0,0
2017-08-04,709654991,2183225996,344293,27482,731325,124182203,0,0
2017-08-05,625079924,1916019999,208226,7311,591078,108038053,0,0
2017-08-06,620425139,1897292539,209170,4777,531578,117417985,0,0
2017-08-07,746109515,2462818580,311438,18497,1715229,138957768,0,0
2017-08-08,704340002,2305766643,364592,16601,742616,119579972,0,0
2017-08-09,806149646,2266936551,327675,20383,667712,117172065,0,0
2017-08-10,767057841,2253281251,331974,30126,675754,118097194,0,0
2017-08-11,719001888,2184855379,322520,19980,771265,115545724,0,0
2017-08-12,680610410,1999434543,253375,14456,592350,109012104,0,0
2017-08-13,680793578,1945174263,205060,27985,620882,106848494,0,0
2017-08-14,727288215,2152082451,293088,28456,706573,117794075,0,0
2017-08-15,720009685,2167348552,285244,7014,736915,121356921,0,0
2017-08-16,759979775,2239314196,279978,24164,1039699,120703960,0,0
