date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-03-21,2167496020,6151756884,180070,0,554433,159344799,910,21318
2017-03-22,2207511093,6198733762,262291,0,639274,164294762,873,23834
2017-03-23,2215823081,6221531183,173337,0,635694,167049748,847,26998
2017-03-24,2199646234,6162852266,84731,0,504922,161339608,935,23368
2017-03-25,2150541203,5755232982,121688,0,448400,146331844,784,23551
2017-03-26,2098630249,5614447415,150010,0,432139,138542827,707,20715
2017-03-27,2663053607,6119842951,175782,0,2744791,156503736,900,27097
2017-03-28,2613756006,6094603722,65940,0,517311,151600026,951,27076
2017-03-29,2179934937,6107051036,191472,0,485008,146184720,1113,16376
2017-03-30,2116022293,6090967649,185566,0,538662,144646240,991,15899
2017-03-31,2001126631,5863781346,128135,0,813437,144936642,872,21385
2017-04-01,1928099626,5401975110,90919,0,845141,130455944,4204,18508
2017-04-02,1917941931,5251373573,135500,0,757281,124269761,649,20464
2017-04-03,1974319322,5644459622,197443,3,799111,140651766,1203,25896
2017-04-04,1904256857,5694585611,217015,2,753089,137558989,949,73048
2017-04-05,1932252898,5668550029,92456,81,551426,149943432,916,40838
2017-04-06,1987571376,5665825277,181001,357,651444,148910650,951,54768
2017-04-07,2122575861,5633232961,66049,144,553658,146077606,881,28574
2017-04-08,1995303994,5253703619,67871,157,476776,131431260,822,17364
2017-04-09,1963161741,5118000690,77748,270,449212,129473320,771,17966
2017-04-10,2052139053,5579587881,66216,21,466427,146861608,1071,14499
2017-04-11,2062199422,5778690457,85946,8,521754,148359704,1234,8953
2017-04-12,1962868759,5733126152,75818,7,606279,148160182,2504,8824
2017-04-13,1930945672,5746938704,101496,11,414021,141554689,1631,8996
2017-04-14,1875106234,5508302639,84616,4,330552,134319550,1642,8814
2017-04-15,1766137641,4836035993,76624,0,388700,105521335,701,8739
2017-04-16,1717204387,4610211924,71030,32,343127,101054636,575,9045
2017-04-17,1790951574,5017402007,58212,22,397478,113746898,508,8891
2017-04-18,1901522692,5618384648,212508,128,627750,141493546,3019,9411
2017-04-19,1960966136,5751113502,126795,2,714657,153895819,2915,9056
2017-04-20,1926135095,5758318455,107683,5,567864,151612743,1273,9515
2017-04-21,1853916186,5458029295,106464,2,594384,142562957,3223,8833
2017-04-22,1804230525,5072588399,95929,3,461965,131529869,886,8751
2017-04-23,1902959025,4962669121,80761,11,404375,126491762,778,15331
2017-04-24,2010854426,5543864796,83228,4,476505,140565879,729,8880
2017-04-25,2572141685,6493320770,105012,11,8642717,169331661,1166,9072
2017-04-26,1899949941,5617551201,108895,4,490671,143638484,1005,9036
2017-04-27,1860748878,5399233193,146259,304,331997,140727029,1171,8990
2017-04-28,1804774424,5336469567,109405,5,403590,139063469,766,8779
2017-04-29,1836145970,5093002002,90396,3,384291,127456805,812,8770
2017-04-30,1806836532,4959132982,270988,0,380186,123464890,904,8695
2017-05-01,1844248093,5179307221,123825,10,378926,127758384,697,8945
2017-05-02,1740685120,5420235103,167130,0,549558,141638341,776,11998
2017-05-03,1705483266,5647741365,196981,1,672754,147047384,928,8742
2017-05-04,1644656316,5565553837,208060,0,601524,146981439,870,8734
2017-05-05,1837396413,5413083344,86617,9,534090,144414688,850,8883
2017-05-06,1667594908,5103930685,141974,1,526874,133689472,880,8791
2017-05-07,1612295375,5004667025,95249,3,525967,130624587,1144,8807
2017-05-08,1748332917,5441139128,77321,2,707405,144805606,1365,8784
2017-05-09,1609852502,5509631393,239456,0,720739,138252420,1067,8792
2017-05-10,1565558668,5493465645,89780,2,948778,133170835,1053,8723
2017-05-11,1565284076,5445965893,145433,2,685427,129399293,1140,8826
2017-05-12,1556975844,5343481087,154318,1,704006,127554204,963,8734
2017-05-13,1483001598,4939586662,136492,3,560219,116532582,721,10796
2017-05-14,1441123256,4928040954,119926,1,554985,114750953,1097,8708
2017-05-15,1567351798,5459963457,65144,2,761616,130186878,814,8971
2017-05-16,1571452882,5452871209,92373,2,723643,132360101,987,15894
2017-05-17,1581965264,5360930159,80485,2,762791,129286493,827,9133
