date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2018-01-15,1161201336,4804523834,549256,0,1786735,101323527,584134,494912
2018-01-16,1173622382,4966096593,685323,0,1540624,101128399,503730,433221
2018-01-17,1164916291,4883688811,549656,0,1348054,102635371,576162,456226
2018-01-18,1221489653,5103260404,559153,0,1268843,101833528,226766,252455
2018-01-19,1156132115,4742355811,485649,0,1528615,100195154,281145,59744
2018-01-20,1059189300,4474838783,344955,0,1553354,96963937,182482,37220
2018-01-21,1011873618,4443952590,351595,0,1599414,98475783,408241,69931
2018-01-22,1403470240,4836275520,524338,0,1140697,98351423,181700,177694
2018-01-23,1400508750,5137716911,568578,0,1150732,100652407,188039,180211
2018-01-24,1411144236,5098071402,586092,0,1515299,104852714,186846,161034
2018-01-25,1203733683,5229001289,560302,0,1203005,103732720,250768,266859
2018-01-26,1120760042,5134627717,551440,0,512594,100745142,172119,154195
2018-01-27,1053621033,4687887664,421226,0,493682,100073551,219853,129963
2018-01-28,1044728269,4618822382,450091,0,568917,97709656,351655,210127
2018-01-29,1179641864,5225044929,635981,1076,707925,105661489,213786,200619
2018-01-30,1150298204,5305288116,591513,2338,666480,107284529,151093,151339
2018-01-31,1217667983,5234881169,565972,4288,640083,108298858,136342,129977
2018-02-01,1274799065,5386876323,564958,2322,586115,119089732,114372,104534
2018-02-02,1210927814,4902407936,485618,2374,476865,115986147,162492,157658
2018-02-03,1094108934,4678233802,398680,2316,381101,112278264,219520,182221
2018-02-04,1066012026,4538748547,395684,2318,347164,111624528,183557,128588
2018-02-05,1234598211,4894859094,491535,2314,366584,123015404,93771,72682
2018-02-06,1315429617,5131321490,573554,2310,444430,131523840,126617,109166
2018-02-07,1281836811,5158868289,541509,2320,461192,119630271,130999,114640
2018-02-08,1269613544,5063690994,557976,2332,468308,113682009,171395,123611
2018-02-09,1245123724,4921351395,577028,51316,497525,118911132,204985,146444
2018-02-10,1150329808,4701727820,481003,125926,406028,110233648,159720,113292
2018-02-11,1126998793,4644620826,540470,125911,369625,110380209,167605,121028
2018-02-12,1194464594,5027556259,664735,125982,326414,117456433,182193,169106
2018-02-13,1218244984,5220003805,1139184,125968,387399,119840180,176655,162052
2018-02-14,1395027499,4990077958,652851,125980,405769,121489175,222379,182928
2018-02-15,1405052665,4969212140,571444,126004,396970,119245179,206102,179775
2018-02-16,1143182147,4829922871,561289,125944,431414,114407008,145793,129284
2018-02-17,1082137180,4621276791,427051,125954,346886,106908953,209824,188905
2018-02-18,1083229388,4648011639,407971,125969,320930,107247411,205653,180153
2018-02-19,1157977931,4917773917,612287,125968,349866,113527682,194244,189815
2018-02-20,1160993655,4894514020,619979,125934,424231,111774070,148666,141195
2018-02-21,1159073206,4789482588,742979,127192,535402,109130089,177229,171817
2018-02-22,1241421536,4992545475,776789,125460,582999,115083719,188684,182175
2018-02-23,1230564756,4924371156,715666,125336,664302,113950759,259439,261855
2018-02-24,1153125778,4732905172,612182,125279,661612,115030562,258474,256243
2018-02-25,1426665731,4646332599,587610,125303,613021,113664565,301762,259170
2018-02-26,1483771960,4957957540,742168,125378,472044,112452219,247144,275345
2018-02-27,1323290565,5023862468,705222,125355,358430,119323148,170181,154172
2018-02-28,1320688153,5090718625,756602,126474,361549,134474262,167420,139829
2018-03-01,1258923474,5031557183,731098,127870,415683,127299476,145591,139273
2018-03-02,1220540966,4917749926,756966,127923,465468,125864588,105553,103899
2018-03-03,1324341416,4811723299,558111,127823,420456,111764161,162804,151226
2018-03-04,1188654418,4819398123,572567,127822,414784,120186830,185995,171418
2018-03-05,1223913560,5148586064,735000,127857,415884,125007947,72572,153589
2018-03-06,1221423428,5103293904,904718,127847,384093,116451165,9232,65294
2018-03-07,1274372854,5157449330,805060,127924,403887,115520468,9879,116832
2018-03-08,1268258414,5130938633,774239,127903,509571,120190552,9559,123803
2018-03-09,1241520024,5055046869,907258,127920,417120,128461513,7829,132259
2018-03-10,1150687609,4766065538,699019,127880,399554,128761654,8128,106858
2018-03-11,1120872428,4728521656,709840,129526,375813,130370264,9757,159172
2018-03-12,1267155697,5087462749,864500,127840,394856,129115919,8894,149141
2018-03-13,1712999475,5147120924,861707,127884,342240,134078394,9064,184694
2018-03-14,1798111029,5307856870,800075,136116,363231,137418823,8504,130647
2018-03-15,1593528863,5310430578,791334,128160,339894,137310740,6309,116592
2018-03-16,1305487937,5220187006,1003494,127956,324223,135265717,7678,127168
2018-03-17,1171606559,4812733483,877153,127910,312278,139597422,17557,114791
2018-03-18,1164639097,4807582440,868105,127856,278474,139271477,19823,110619
2018-03-19,1297332160,5051679941,913584,127879,332346,135338709,8923,52735
2018-03-20,1324312081,5181375360,1009007,127896,388130,134273246,8225,42050
2018-03-21,1316732460,5204314549,949393,128261,397723,130468568,5523,64811
2018-03-22,1296169477,5108622736,3745208,125726,387956,133775974,52731,43315
2018-03-23,1307034082,5090115260,7279602,127971,307109,140861752,97564,64024
2018-03-24,1203266968,4779794427,6766788,127852,324123,138434312,97047,37833
2018-03-25,0,0,0,0,0,0,0,0
2018-03-26,1412060006,5239870524,6975254,127897,318718,135469465,101968,33237
2018-03-27,1527684263,5240579538,6977514,127908,317773,134983167,100041,47927
2018-03-28,1426709715,5227151442,7012173,132100,392978,140668223,97679,50876
2018-03-29,1308747326,5402279436,6786380,127876,416535,141516750,95499,74665
2018-03-30,1238641118,4998391011,6612991,127888,383069,131008928,95239,64252
2018-03-31,1161990871,4903311461,6441639,127886,360726,129154281,95236,85728
2018-04-01,1105675976,4308885378,6460527,127884,341786,135526356,103540,85129
2018-04-02,1175718697,4530983681,6827596,114254,376268,138059956,110635,119468
2018-04-03,1298408038,4856265191,7198225,106262,357578,142433597,114912,142820
2018-04-04,1265645543,5118678461,6601179,128382,338330,136671287,112609,67485
2018-04-05,1304877797,5411549124,7249761,128842,327545,140408300,123177,113633
2018-04-06,1304599730,5340639199,7022367,127874,380509,141752783,128184,129354
2018-04-07,1204289218,4841216949,6601986,127812,308870,135273933,124643,70951
2018-04-08,1776048495,4690980136,6016687,127902,375874,134580278,104734,461778
2018-04-09,1931722066,5218836796,7042222,128006,261620,140425062,112521,423339
2018-04-10,1556951752,5429250274,7021376,127834,331091,145261129,113223,152196
2018-04-11,1355810557,5256570311,4195022,127828,291461,150305721,63335,271851
2018-04-12,1366833121,5323803535,642578,127844,322625,150509376,5497,207009
2018-04-13,1467145335,5225614257,580477,127830,307019,140669407,5244,203370
2018-04-14,1324495060,4822399227,501372,127792,303074,137095898,5640,321579
2018-04-15,1503490235,4834485565,472011,127776,308904,135411539,5712,340556
2018-04-16,1326891437,5164923878,629753,127802,413869,138648800,5275,214757
2018-04-17,1339306079,5221219524,666440,127794,439449,129161483,5975,273917
2018-04-18,1323460227,5313817559,723766,127796,412489,127045602,4885,205526
2018-04-19,1291139600,5232889892,868728,127816,474721,129369604,5075,210350
2018-04-20,1232768417,5144115843,817085,127834,455839,128489090,4482,214819
2018-04-21,1127146298,4837116312,621110,127738,405908,129508509,3499,213442
2018-04-22,1140215332,4760015637,612403,127762,300293,132473615,4668,274099
2018-04-23,1275662484,5271968678,825717,127782,359637,135181683,4877,184508
2018-04-24,1350771483,5393794116,840318,127772,363939,129452376,5356,120649
2018-04-25,1379392477,5242039008,859943,127774,280085,150532560,6343,151976
2018-04-26,1314131929,5269606224,707299,72578,333214,158173415,5145,24012
2018-04-27,1231695746,5185863539,867464,10,391824,161469783,4789,41420
2018-04-28,1192057130,4970236033,574841,12,331141,153941441,6629,113539
2018-04-29,1153514192,5036619683,616382,34,307725,154793180,7522,133896
2018-04-30,1383705592,5230203517,734917,26,388492,156809710,7227,192698
2018-05-01,1660134556,5036813575,554676,10,396708,145442417,7036,222845
2018-05-02,1762077747,5240011632,700435,46,477861,155556622,7231,222968
2018-05-03,1473931141,5361619916,799940,52952,467321,147591644,6822,270287
2018-05-04,1419341642,5382674351,714731,95993,584850,153721825,6974,419675
2018-05-05,1732952165,5013277002,719498,95940,356004,144016253,5468,294859
2018-05-06,1444854788,4885366322,585519,95912,291151,141382262,6838,255429
2018-05-07,1282297883,5384334363,746522,95922,452321,151589041,7680,295783
2018-05-08,1618646062,5415469635,731743,91390,516701,153834559,7268,333260
2018-05-09,2006623770,5275210327,780979,97634,473217,148657415,8692,261227
2018-05-10,1967412170,5375243867,769891,97581,485558,143992539,6933,215424
2018-05-11,1446037609,5237228051,1175031,97620,471938,147253313,6283,311066
2018-05-12,1334312882,4828623353,496452,97587,336907,143293877,5772,255975
2018-05-13,1257600122,4301805176,381019,97588,352902,137516365,7574,41415
2018-05-14,1598595944,4587551718,495026,95888,383168,143873237,7721,34744
2018-05-15,1688519222,5041765068,691093,98428,500060,140736217,6938,104196
2018-05-16,1874252060,5160826232,664279,97694,560416,160884847,7249,316548
2018-05-17,1853645697,4992447486,630053,98427,467342,159276693,9451,67608
2018-05-18,2010711606,5003841460,608925,98434,504572,155596178,9316,50585
2018-05-19,1926761844,4569007275,451910,97531,491190,152731859,7758,49942
2018-05-20,1919489315,4519124767,443608,98449,402269,144152797,8459,134818
2018-05-21,2070771705,4972712207,636507,149630,440323,147561902,9037,133964
2018-05-22,1894896961,5065417530,619676,228800,406983,146461497,11654,282696
2018-05-23,1342874083,5315812892,742028,213832,480454,147253868,11201,458941
2018-05-24,1361025482,5275509693,606459,98874,502288,144826386,8418,1272613
2018-05-25,1455062950,5195986806,783902,98890,586302,151625831,8790,694860
2018-05-26,1521923244,4798226125,455931,98888,418571,147564303,6203,423599
2018-05-27,1385044734,4769036936,495387,98849,479521,151597884,9614,377979
2018-05-28,1417644179,4966318430,649177,98856,558162,150072497,10065,31519
2018-05-29,1561892032,5057698262,822932,99928,550997,141770683,10187,76920
2018-05-30,1613362489,4923014463,728461,98812,389381,140078199,10376,72668
2018-05-31,1603435601,4950237223,673133,100840,466676,138673246,8576,131607
2018-06-01,1511999730,4891250388,647682,98826,501890,139732638,8530,105684
2018-06-02,1259439307,4556907280,496618,98812,413099,133266426,11624,138224
2018-06-03,1206416510,4448892176,498080,98813,471130,136154176,11861,37494
2018-06-04,1414406533,4599509489,680720,110034,485771,143818294,9807,37816
2018-06-05,1636619569,4893668226,736156,131790,490389,147329437,7378,64117
2018-06-06,1665241301,4871610675,681308,131738,435514,136566430,4278,112123
2018-06-07,1646119914,4953680632,810609,20664,379938,131939664,4036,47450
2018-06-08,1344526220,4784938188,677919,131824,374558,117823420,4244,28758
2018-06-09,1248187355,4443821141,558845,131810,398360,114117878,4178,253882
2018-06-10,1486117307,4365692408,607332,131804,341761,116180323,8306,231440
2018-06-11,1584164496,4674768929,765864,131818,391050,121485722,11757,120611
2018-06-12,1457963967,5125390448,762195,154230,356396,126531060,11987,120532
2018-06-13,1208103565,4949722039,793636,131814,352757,126004043,9490,56048
2018-06-14,1281855083,4873088351,725936,121802,370809,127881690,13139,112283
2018-06-15,1287681537,4803736532,682885,131538,372835,130296863,12806,8032
2018-06-16,1186757339,4538471205,577578,131829,373809,119211580,9219,12992
2018-06-17,1188114139,4410954046,569678,131816,292130,120645084,9387,59808
2018-06-18,1357898783,4847248835,713826,131822,244201,135681258,10448,164747
2018-06-19,1238673668,4945478462,629855,131816,295970,130746552,13779,62466
2018-06-20,1243742156,4872418913,3188231,131821,299148,132507894,53480,183095
2018-06-21,1226586492,4875477137,6680397,131865,364065,122740719,105588,50469
2018-06-22,1281666473,5161076556,7089938,131846,317750,134722927,129923,40592
2018-06-23,1166266138,4662775379,6946967,131810,356989,123328899,121130,51502
2018-06-24,1129396361,4614636918,6839911,131796,359291,122304441,122855,8575
2018-06-25,1239498148,5057595602,6960994,131788,399161,134210585,122677,7891
2018-06-26,1239321567,5154561514,6934799,131782,404290,137346237,123693,7569
2018-06-27,1254042233,5144500628,6946826,131782,418259,141311848,123698,8819
2018-06-28,1217226838,5116941328,7151817,131782,467442,133498534,119812,11437
2018-06-29,1101324403,4598146301,7079138,131788,434483,131965273,110428,157885
2018-06-30,1027132646,4247813880,6859082,131768,462117,126006127,115962,143863
2018-07-01,1025365342,4222654430,6463788,131784,527827,127445753,114195,78114
2018-07-02,1200292626,4740754504,6733587,131842,534728,138052544,113158,29640
2018-07-03,1217943832,4850364409,6923102,131772,591311,141703513,116567,8512
2018-07-04,1241963436,4755456835,6966426,131767,558146,134453197,109724,14882
2018-07-05,1292588814,4906244793,6893849,131818,452937,122948558,123051,192005
2018-07-06,1263515718,5025271420,7116769,131736,434545,124592014,126905,9926
2018-07-07,1170884301,4698324686,6962774,131742,409524,124753036,116497,48528
2018-07-08,1124924375,4705590028,6827063,131730,416807,122783246,116519,14705
2018-07-09,1277896413,5155464813,7303400,131708,402714,141677065,118587,9916
2018-07-10,1338375190,5279106321,7231928,131692,399920,149792329,118892,8959
2018-07-11,1355618707,5259029038,4268826,131700,377120,152182355,68258,8027
2018-07-12,1401913002,5164369098,684768,131702,405734,141087998,12476,9810
2018-07-13,1350873417,5131024428,663999,131710,386520,142220422,11840,8925
2018-07-14,1311329733,4871873372,533511,131718,335088,143865377,8197,7897
2018-07-15,1339098876,4770112707,574709,131692,316951,146650032,9128,13768
2018-07-16,1432135782,5102912433,744597,131688,316454,153371838,10575,12173
2018-07-17,1512285809,5249300497,659351,131682,282165,158964618,10987,7008
2018-07-18,1448846361,5199437523,682162,131686,274326,158911534,10334,7014
2018-07-19,1410036000,5286671182,609945,131696,266501,162274696,11546,7182
2018-07-20,1385767898,5289464657,618177,131701,278927,158493216,11864,6929
2018-07-21,1221842206,5083582293,455189,131702,331499,143034020,7882,7207
2018-07-22,1185852637,4910765682,435614,131686,354298,141501396,9484,7333
2018-07-23,1408198535,5449861416,742437,131676,408236,153380952,11396,8063
2018-07-24,1460259612,5514557541,633704,72762,340468,153876121,10845,15052
2018-07-25,1417229678,5449153957,599740,92230,389612,148491185,11967,8484
2018-07-26,1383767290,5426975372,604917,131696,424742,144892169,11017,6632
2018-07-27,1357848591,5355246398,555249,131684,358306,151965481,12403,6746
2018-07-28,1250908755,5356861759,483793,131690,359693,150465696,8687,7483
2018-07-29,1156624571,5990142060,482119,131678,358854,143911122,8379,6385
2018-07-30,1281620105,6630815046,680896,131666,304943,160166233,13245,6273
2018-07-31,1355125917,6754642796,636139,131686,460550,162242067,11796,6356
2018-08-01,1398286229,6795662333,686851,131684,482122,162960727,17279,6577
2018-08-02,1354882442,5383481170,642040,131678,397341,163971056,12156,10287
2018-08-03,1310302559,4983655490,639998,131664,421762,156629001,6332,14271
2018-08-04,1207174263,4716654109,506959,131661,381649,148139019,4837,13583
2018-08-05,1151791459,4673742938,439113,131648,417404,144159604,6127,6689
2018-08-06,1329171772,5166995447,761144,131660,354002,154459756,5594,11463
2018-08-07,1351498975,5140598589,729730,131648,384680,159388117,8445,7774
2018-08-08,1398425291,5669025750,684846,131704,330387,161532969,9813,5575
2018-08-09,1435301011,5381203656,723137,131662,435398,163241141,11840,5544
2018-08-10,1348626696,4900318109,758781,131646,387592,151784126,15593,5731
2018-08-11,1280604067,4841321829,483173,131656,347497,143810238,13676,14797
2018-08-12,1302279353,4843015643,459995,131634,449219,145908314,14171,15732
2018-08-13,1483840335,5332843861,620495,131632,461492,158013809,15274,5379
2018-08-14,1336369549,5259452295,654631,131616,421403,157109026,16506,5593
2018-08-15,1309855181,5217018830,798350,139638,411927,158065913,16449,15350
2018-08-16,1293991923,5112999921,727260,131638,344255,165612390,13119,5888
2018-08-17,1254419291,5130595646,660242,131622,370053,156166173,16488,6549
2018-08-18,1130825522,4762758519,455624,131576,350437,146226361,7222,5884
2018-08-19,1104061304,4785682990,418193,131552,325731,147714234,8726,5810
2018-08-20,1251068789,5219774732,662103,131560,386862,164027209,9927,6602
2018-08-21,1288628142,5388941704,676463,131576,354466,172081336,8991,5214
2018-08-22,1281142923,5315562208,720858,132311,357986,164041197,9015,5165
2018-08-23,1172470046,5070664053,906721,131540,355433,160984339,8014,5308
2018-08-24,1243360525,5205899015,630662,131526,411013,158625381,7366,5663
2018-08-25,1129637271,4900441630,422248,131524,367587,148644047,6792,13347
2018-08-26,1093426125,4871653221,417794,131526,417360,147985637,8826,29548
2018-08-27,1243447132,5243041604,641497,132550,390518,160381733,9001,14199
2018-08-28,1263457789,5271140537,700400,131536,344793,166602998,10095,10214
2018-08-29,1255277851,5404428351,632942,131684,431549,161871455,6484,12593
2018-08-30,1306189038,5458718019,660943,131692,474423,162275571,9406,6239
2018-08-31,1306173914,5447110165,685692,131684,394419,164613125,8048,7111
2018-09-01,1176172682,4975088557,408098,131688,313061,155508826,6672,5852
2018-09-02,1126075671,4898192557,425863,131694,270714,156818832,9069,7337
2018-09-03,1310696085,5351605168,662415,131674,318071,168817012,14633,5931
2018-09-04,1329920367,5357756937,729785,131714,345810,166703710,11792,21392
2018-09-05,1384957151,5352916858,687505,131678,332519,160019309,6954,6630
2018-09-06,1268173679,5033585934,633489,131690,276656,137322565,3798,6810
2018-09-07,1318394361,5112352828,649234,131678,276178,140421970,6321,4341
2018-09-08,1221588237,4840896105,470412,131674,362110,143904781,11678,5740
2018-09-09,1203532655,4825564664,612956,131660,320809,141676991,17253,5288
2018-09-10,1376534313,5259358064,1323153,131668,273473,159729078,16285,5246
2018-09-11,1386038184,5298261989,1110315,131664,297177,150309504,13676,5258
2018-09-12,1409899441,5441723683,961945,130964,437856,162760147,14758,5429
2018-09-13,1266975281,5392723620,1168226,131670,560430,158968065,10340,5407
2018-09-14,1276278765,5393769285,935064,131654,519856,157027127,5706,13812
2018-09-15,1102380946,4933148679,1241242,131652,570025,153282400,7663,5182
2018-09-16,1081886941,4917664526,2015229,131642,672768,150378498,11381,6639
2018-09-17,1219420497,5272837988,2230243,131654,704214,160838120,8370,10695
2018-09-18,1284960661,5610417626,1624333,131648,644829,165495584,5660,8771
2018-09-19,1166404073,5331336809,5218819,131866,597561,149425312,81817,6990
2018-09-20,1240905193,5408054777,9340569,131804,588855,159387919,195356,60875
2018-09-21,1204338822,6127706904,9177987,131872,560242,154358667,195453,8782
2018-09-22,1095550362,6064417714,8572049,132084,556313,152366922,182601,10635
2018-09-23,1022001218,5754295385,8902936,131732,548704,148596876,179864,5885
2018-09-24,1122644366,5450771330,9785805,131739,657862,155561420,191414,6512
2018-09-25,1213790549,5437166879,9046017,131697,521054,157450406,202294,6157
2018-09-26,1257238501,5228895724,9289571,131670,469356,163989148,205073,6469
2018-09-27,1279090687,5192008391,8773809,131668,516885,160626816,203301,7008
2018-09-28,1290327239,5190974533,8339744,131678,490134,158091059,191887,8937
2018-09-29,1230144178,4928208643,8009807,131658,431189,153906715,181290,7651
2018-09-30,1190787980,4717969922,8074810,131660,462042,154427603,166049,6979
2018-10-01,1299708384,5121746198,8578208,131666,410941,165051694,191158,6491
2018-10-02,1322193050,5242209096,8777553,131668,420557,164864657,130808,8653
2018-10-03,1193535237,5007069613,8136869,131654,377530,154425543,116651,7292
2018-10-04,1196170266,5086016232,8287480,131666,469791,155458931,139342,6057
2018-10-05,1250158918,5211204459,8319214,131664,497825,154528076,143570,6821
2018-10-06,1197069266,4842479447,7724439,131659,520821,139248542,136143,8225
2018-10-07,1228223485,4844183874,7915594,131656,537310,150741020,131635,7190
2018-10-08,1323765727,5239660371,8527836,131244,551402,157695249,165617,6568
2018-10-09,1375387757,5414211487,8450226,130524,560867,167833964,188030,7112
2018-10-10,1361219524,5319675988,8513727,131646,543129,171953137,160740,7316
2018-10-11,1350509880,5296983905,5947812,131674,502559,171545965,106097,6805
2018-10-12,1327407318,5206258118,1222532,131694,690981,170860370,14240,5755
2018-10-13,1272657214,4954394262,729624,131692,780468,165164074,14911,6334
2018-10-14,1260078162,4903785977,1223862,131688,726593,159391119,10160,5916
2018-10-15,1361308377,5332974147,2598708,131670,732251,166042125,151542,5163
2018-10-16,1363938430,5413107885,1119953,131670,606681,167189799,9942,5905
2018-10-17,1361518635,5378532063,1009815,131678,458203,157474696,9787,5451
2018-10-18,1341118728,5433865668,918319,136182,496750,151715216,10546,5619
2018-10-19,1306255299,5367469776,874566,131688,540766,148676997,7353,5703
2018-10-20,1204211088,4902817899,640825,131644,520424,139823855,12943,5886
2018-10-21,1109730827,4784371634,543901,131642,613543,137696335,11645,5841
2018-10-22,1220919226,5077438488,839829,140330,673977,148045190,9112,4916
2018-10-23,1237067284,5287631797,1229790,131062,819367,146196354,9939,5708
2018-10-24,1271596496,5199388281,1309063,131636,669954,146001588,10018,6301
2018-10-25,1341877822,5377044378,872923,131644,715432,153411683,9867,42215
2018-10-26,1361852718,5487695444,860745,131658,887659,161344140,13908,84654
2018-10-27,1052963643,4779779552,568443,131672,964216,133916826,8898,59463
2018-10-28,1154939491,5044162747,688801,131640,845604,155336986,6908,29618
2018-10-29,1298557721,5589858536,1201619,131616,867607,161490694,7923,5931
2018-10-30,1336317866,5694574400,2178732,131608,769994,166759545,7249,4438
2018-10-31,1360057814,5669006273,2633321,131634,932998,171836043,8982,5958
2018-11-01,1368641307,5592194131,1165239,131618,962253,167947378,8423,7346
2018-11-02,1361688113,5523478677,688527,131622,818876,169912792,9410,13713
2018-11-03,1271017135,4990403824,519035,131614,755186,165051151,7735,5980
2018-11-04,1279402694,4778196267,596282,131614,610233,158005923,6802,6068
2018-11-05,1350696044,5214207128,1151846,131616,813472,166809869,7356,6370
2018-11-06,1332425835,5172756666,1173934,131632,744431,162478688,7074,6393
2018-11-07,1294156392,5161555157,1990268,131616,758873,160456487,8445,20002
2018-11-08,1362076550,5216774685,1303605,131616,695626,165044414,8339,48399
2018-11-09,1353052815,5242439559,790588,131598,762548,165519975,8568,10193
2018-11-10,1249599066,4892163386,542219,131590,680547,160596417,7678,6119
2018-11-11,1239306852,4859548448,919825,131572,606931,155364667,9605,5789
2018-11-12,1310611119,5185579336,1780824,131580,593144,161484431,12346,7030
2018-11-13,1374013357,5358269735,1053425,131580,480863,164496651,12986,22030
2018-11-14,1362647149,5294879510,3790120,132874,458925,160620965,13984,117178
2018-11-15,1231982954,5165765066,2952905,131596,439237,136623281,14265,63183
2018-11-16,1296304035,5315389529,819028,131583,513111,154848501,12527,47839
2018-11-17,1230754124,4988461093,3650436,131572,596555,150784083,9729,7861
2018-11-18,1219234118,4957014113,1557647,114786,597265,153629943,8662,7897
2018-11-19,1300369432,5287121290,4059447,131592,521815,166370058,11796,7731
2018-11-20,1297219400,5833963856,3032117,131628,487236,164613759,11500,7562
2018-11-21,1299244669,5559106208,4730512,131602,527403,157722505,11122,7799
2018-11-22,1292631909,5516975239,17651289,131595,585958,151453480,12130,7712
2018-11-23,1282000548,5456432949,4046401,131582,628474,169535033,12148,8173
2018-11-24,1186843049,5192870729,557539,131578,625040,155073677,10017,380898
2018-11-25,1174799426,5146887523,521234,131552,733891,156540893,11777,158159
2018-11-26,1310753230,5539154781,3009464,131588,686297,168164570,12040,8530
2018-11-27,1297744599,5254058591,15644806,131615,738304,157422779,7828,7609
2018-11-28,1342958716,5741495201,19040088,131618,617911,149680390,6382,7604
2018-11-29,1275855264,5517351750,12088811,131360,517165,143986843,5680,7664
2018-11-30,1304997302,5380401099,13255706,131600,639701,156079025,5976,8250
2018-12-01,1176752422,5144433412,13550520,131612,739809,153198542,3282,8195
2018-12-02,1154636808,5001899772,9971608,131738,695988,152641964,4522,9213
2018-12-03,1372231260,5378962376,3173808,131642,642406,159371807,6188,8245
2018-12-04,1423792326,5500759065,1815640,131630,656740,152798919,8223,6844
2018-12-05,1412422900,5537026200,1086795,131618,633101,155759658,6082,5361
2018-12-06,1562071727,5525036764,2085464,131612,590789,158655192,7542,44786
2018-12-07,1394482638,5431986491,2109674,131716,547302,148969484,5645,46031
2018-12-08,1268078672,5020201877,550866,131762,562624,139096321,3639,97841
2018-12-09,1243397571,4915366850,935860,131740,584352,140817662,4624,63484
2018-12-10,1422207832,5362015251,1196812,131054,555358,152422225,5781,7285
2018-12-11,1474166299,5643154329,1200330,128400,437874,157389911,6300,5605
2018-12-12,1427553938,5618530378,1882838,131590,482179,156309066,7536,3038
2018-12-13,1379906462,5623557715,2169700,131626,509389,155243027,7621,3153
2018-12-14,1414392398,5516507119,920208,131608,448293,149271962,6889,4209
2018-12-15,1351109558,5220260777,703137,131620,495159,143948973,6348,3017
2018-12-16,1301050079,5089753747,607775,131598,534705,148010081,7274,3942
2018-12-17,1372085296,5430557640,1557430,131622,514990,157471571,10458,5265
2018-12-18,1450170858,5472761964,1304762,166918,500493,159988511,10295,5492
2018-12-19,1510826602,5463501197,1375538,191254,510795,156122267,9755,5246
2018-12-20,1470816231,5459560818,18337985,131594,625960,158593927,139470,6090
2018-12-21,1434997248,5375369501,40952834,131602,488535,153405228,325486,6504
2018-12-22,1298948008,5262924944,40113450,131606,682197,147541242,314643,7710
2018-12-23,1217519744,5222728451,40983032,131600,836485,142162995,314023,7543
2018-12-24,1344164782,5309788569,42076605,131608,539311,147395839,320272,11397
2018-12-25,1325171577,5192377374,41383221,131592,670142,140449900,325920,7359
2018-12-26,1426433128,5409713196,41211371,131592,574743,146377813,329351,41018
2018-12-27,1446270252,5492799082,38864703,131588,683950,152081042,319822,7426
2018-12-28,1434035425,5366537913,38706133,131602,451171,146120083,309230,6595
2018-12-29,1154117965,5166700974,39969373,131584,568174,138789021,299203,30980
2018-12-30,1155901367,5060193813,40912911,131626,603132,134410094,310799,53410
2018-12-31,1211729151,5150805433,41969685,131642,577181,133149467,295826,165003
2019-01-01,1087987606,4964625198,40445158,131584,455294,126330351,295832,13628
2019-01-02,1336189198,5365689764,43222977,131686,684784,153957537,316391,8077
2019-01-03,1532784069,5448949778,43027121,131662,915903,157675788,324738,9949
2019-01-04,1545363412,5446435743,43415173,131602,835125,165600135,323940,8872
2019-01-05,1364369494,5128779545,42591509,131614,787393,160153222,322421,10004
2019-01-06,1334550216,5144457649,44385835,92286,869686,160524494,333305,5818
2019-01-07,1470900845,5512957902,45506169,81742,872798,166622636,339599,6358
2019-01-08,1588651168,5649709621,43525429,131690,924621,171975196,336197,8040
2019-01-09,1544349561,5757161623,43900725,134316,812646,170574141,348941,6046
2019-01-10,1507070796,5584808352,43414646,131692,743228,171669172,352596,5845
2019-01-11,1613632561,5830561308,48199209,131826,817903,180898266,329855,8466
2019-01-12,1503601609,5409923980,147609016,131702,1158689,169483405,217831,12336
2019-01-13,1477592374,5431876062,186076687,131742,1125751,167522637,218939,11290
2019-01-14,1598713292,5976137738,200837261,131702,911879,173580884,259709,13796
2019-01-15,1650644592,5793790028,208144314,131684,1204395,172815690,247997,7681
2019-01-16,1647979641,5806889613,211772898,131412,983588,170366654,247937,6474
2019-01-17,1687999564,5808583776,211766891,131764,1085164,173474134,238176,21949
2019-01-18,1520042352,5821949089,219079011,131688,1039527,171440598,241433,23157
2019-01-19,1378522696,5404834540,218123873,131732,1355117,172679541,224042,13058
2019-01-20,1350009671,5414661372,216070615,131726,1318920,174211506,227403,7217
2019-01-21,1477272528,5744812450,216262638,131674,1266691,183250274,272648,7095
2019-01-22,1455590877,6015863573,226458945,131680,833377,183533841,254293,8808
2019-01-23,1415206908,6044094373,215475561,102276,1127326,176151184,243228,7372
2019-01-24,1466219536,6145534578,183938431,131722,881517,166831746,252294,7694
2019-01-25,1446954132,6067042982,179893963,131638,1045249,163214534,240905,9566
2019-01-26,1340871744,5658412856,182183401,131686,1449710,154612791,207913,8685
2019-01-27,1311591140,5674055364,186186502,131604,1049352,157150919,204274,8023
2019-01-28,1442000081,6045164556,184636122,131518,1073299,164119144,217411,9556
2019-01-29,1593831757,6088255083,196670246,131694,1182482,170937409,221698,7605
2019-01-30,1520173158,6114681517,211298452,131638,932720,186278293,225251,5594
2019-01-31,1608126432,6156624373,214739032,131426,1034199,183723011,227484,9833
