date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-03-19,0,0,0,0,0,0,0,0
2017-03-20,0,0,0,0,0,0,0,0
2017-03-21,1280138383,4385749532,22297,0,1898878,106112201,2196,79784
2017-03-22,1344630509,4458621953,26127,0,1837998,113368531,1490,85929
2017-03-23,1365742184,4457245114,22812,0,1996646,112352376,1330,88341
2017-03-24,1400106769,4312525503,20455,1,1917293,112649024,1689,82051
2017-03-25,1316037004,4047961374,22676,0,1682173,105922373,2035,78600
2017-03-26,1244368358,3807001111,17852,0,1666690,104032768,1656,77955
2017-03-27,1477882983,4114548274,21112,0,2693434,113528101,1523,85096
2017-03-28,1472010826,4121352860,20359,0,2227250,121498073,1382,86080
2017-03-29,1410340061,4123601063,22955,0,2122207,117909213,1528,86632
2017-03-30,1393873244,4173806245,22598,0,1773675,121500973,1735,93047
2017-03-31,1262761271,3922336836,24542,827,2436443,114786520,2302,97796
2017-04-01,1166935434,3687248207,20854,0,1550201,108521841,1859,89114
2017-04-02,1121369980,3564120775,19812,0,1226543,98014692,1353,94052
2017-04-03,1212798051,3744067065,23263,0,1433133,107256778,1335,94140
2017-04-04,1313288299,4041019314,31304,0,1963907,122836071,1435,129905
2017-04-05,1263047174,4116965487,22809,0,1560639,118920022,1281,98312
2017-04-06,1261900307,4088662218,21362,0,1585084,114565136,1261,97354
2017-04-07,1280011668,4129696253,21188,0,2068013,112106966,1537,91272
2017-04-08,1143900794,3862292073,20939,0,1409184,106295096,1832,88951
2017-04-09,1111786343,3770020032,22893,0,1237242,104346274,1648,91093
2017-04-10,1238800768,4085294882,21167,0,1251386,114251974,1392,78931
2017-04-11,1168652380,3999009522,18026,0,1202756,113530017,1345,69761
2017-04-12,1279337539,4336221840,91703,0,1285568,116311931,2129,74461
2017-04-13,1261352231,4371650106,83331,90,1201194,118634480,2135,77102
2017-04-14,1183760993,4208541199,33136,0,1058345,106313690,1721,70889
2017-04-15,1123112349,4033872914,32630,0,961997,98272446,2929,61873
2017-04-16,1104105778,3882812747,22994,0,925001,99839784,1483,59972
2017-04-17,1172322589,4107815528,21509,0,1231075,103951590,1540,71673
2017-04-18,1251962565,4263968548,180902,0,1373147,119568047,9281,75201
2017-04-19,1267026417,4261126420,160831,0,1729124,114351662,4245,84479
2017-04-20,1274804031,4339952940,26809,0,1913047,124060402,4719,75368
2017-04-21,1191993453,4119638469,23426,1,1530154,113860713,2449,80520
2017-04-22,1088847467,3768271601,41706,0,1372545,103956596,2749,76215
2017-04-23,1057433440,3723021612,40561,0,1279514,105034002,2204,77670
2017-04-24,1248341270,4136136550,55258,0,1400608,118683980,1524,75631
2017-04-25,1763413196,5149362919,77195,0,2439477,141545973,2953,73980
2017-04-26,1254561138,4143809569,62483,0,1495096,122939117,2254,76681
2017-04-27,1260299637,3997050751,82842,0,1379850,124496052,3718,79280
2017-04-28,1228311891,3965255366,69253,0,1278197,119102597,2410,80297
2017-04-29,1189956131,3636303117,45036,0,1334369,111811816,2681,74932
2017-04-30,1089111619,3505314198,71803,0,1145441,107961608,3746,71710
2017-05-01,1150030996,3639092051,51170,0,1442293,109746006,2277,72916
2017-05-02,1255668401,3799617858,102956,0,1403362,114748415,1905,74837
2017-05-03,1227848021,4001156575,67452,150,1189365,120956321,2085,75145
2017-05-04,1136148936,3830786276,63574,0,1116259,126191533,2112,80082
2017-05-05,1091462619,3728720327,38116,0,1184941,129589487,2161,81139
2017-05-06,958889803,3474525486,32200,0,1002153,115774911,3238,78085
2017-05-07,1011611796,3419552269,35827,0,1009602,114706666,1970,76952
2017-05-08,1125292752,3738024403,39375,0,1167852,118799997,1796,75854
2017-05-09,1147030987,3785900857,55833,0,1192410,123652775,2263,74745
2017-05-10,1120615314,3761943631,29793,0,1282063,127640038,2134,77026
2017-05-11,1230642674,3795090815,61583,0,1237235,123389473,2094,75668
2017-05-12,1269248978,3777265276,187719,0,1385364,118695719,2376,80798
2017-05-13,1160321519,3494380943,49643,0,1377592,110283753,2613,81846
2017-05-14,1073967915,3395439420,36589,0,1325152,104215549,4057,78163
2017-05-15,1070419142,3588034658,28459,0,1722720,111402986,1863,76458
2017-05-16,1074187561,3644189563,31776,0,1147685,110885345,2465,73718
2017-05-17,1076804021,3745526464,40276,0,1176466,119495077,2352,78339
2017-05-18,1057422290,3670100038,33057,0,1263862,121723242,3497,78775
2017-05-19,1034736238,3622485619,26426,0,1179299,120795455,1878,81334
2017-05-20,979405463,3423368726,27957,0,1353708,113320122,1911,81192
2017-05-21,968439042,3438270857,37314,0,1249291,113718131,2454,80167
2017-05-22,1068274417,3767601401,29711,0,1250371,130644585,1967,76298
2017-05-23,1158114267,3777846946,33013,0,1279728,156021128,3627,76723
2017-05-24,1123331657,3761477009,47000,0,1507692,124274734,3335,74693
2017-05-25,1099239777,3653473221,32193,0,1487494,124130097,2170,77723
2017-05-26,1057117245,3631005980,53178,0,1309606,118209095,2081,81124
2017-05-27,993919193,3374107983,29161,0,1315304,108736288,2217,78096
2017-05-28,965408935,3275117114,36200,0,1323671,106993214,2060,77153
2017-05-29,1045282951,3547850222,72534,0,1350324,113976941,2142,77530
2017-05-30,1072892595,3621210958,33930,0,1494832,119182183,1886,76885
2017-05-31,1104082393,3604272197,57745,0,1859838,119868892,2094,77442
2017-06-01,1120773462,3692291649,26837,0,1852096,119932708,2243,76430
2017-06-02,1070673675,3609445234,41637,0,1747076,122841616,1799,78946
2017-06-03,959327150,3303601261,28123,0,1450699,110691278,1885,79562
2017-06-04,993345587,3274342115,31690,0,1436689,108012801,1802,78740
2017-06-05,1075602563,3514456782,65965,0,1666864,120863665,1838,78953
2017-06-06,1044831333,3614871882,42030,0,1554239,138465274,1990,78840
