date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-04-09,1720749554,3461127313,96161,4121149,5005885,237234290,4384,33736
2017-04-10,1843237938,3744413386,90744,1044849,5726720,242233814,3045,27966
2017-04-11,1860368835,3851076917,89155,41886,5288511,252228121,5706,23369
2017-04-12,1837450803,3770469252,90552,53314,5557686,240151218,3744,23253
2017-04-13,1824309943,3817389778,84740,81894,5269865,226988184,3571,23702
2017-04-14,1884938649,3716024233,99106,14337,5128203,217953983,5358,25598
2017-04-15,1835410161,3383696325,84090,5809,4681737,205320629,6238,25120
2017-04-16,1812826327,3349623348,85233,295571,4585390,201062384,5681,23551
2017-04-17,1914111190,3673252589,89745,630495,5810179,232946214,4339,23374
2017-04-18,1869197805,3799056496,91732,500982,6053542,260164669,21433,23440
2017-04-19,1908478247,3805344374,99451,21760,5455830,263799777,11569,23285
2017-04-20,1925245387,3836999513,92917,7114,5171126,261441005,9523,23357
2017-04-21,1841791387,3741228936,91337,413,4484688,248403035,10178,23738
2017-04-22,1785059305,3450640424,96703,30919,4073782,228631563,5366,23495
2017-04-23,1683012649,3391589842,88077,273677,4125135,233466685,2894,24879
2017-04-24,1891533796,3657388724,90504,140986,4622316,259636257,6735,23961
2017-04-25,2321712145,3756855890,96849,4213,16379717,273252190,14228,24062
2017-04-26,1771890006,3636770603,91034,50946,4230970,233886886,2564,24281
2017-04-27,1696715541,3593807207,96901,414080,3769141,225446702,12976,24780
2017-04-28,1820683605,3715138948,104243,139045,4210850,236455208,5472,23596
2017-04-29,1898773441,3602403378,98315,20488,3802386,231588788,6355,23352
2017-04-30,1762288474,3487161188,99657,9046,3304393,223840323,7028,23193
2017-05-01,1792054752,3527408573,105517,15495,3248246,233898870,6349,23828
2017-05-02,1027589442,1676995764,58623,245524,3904001,205472058,13365,23357
2017-05-03,2076827227,3765724048,108667,316483,4779472,251345026,6673,24726
2017-05-04,1955079114,3711624794,101890,198089,5182598,251810613,8103,25592
2017-05-05,1857006431,3737797238,99099,611220,5588140,252121919,2699,25890
2017-05-06,1762135779,3524740372,103342,123214,5464840,232467186,6590,25811
2017-05-07,1750992834,3493264422,103632,122690,4867338,230062192,6472,25893
2017-05-08,1845564911,3707915097,109888,118325,5182749,237260871,7215,23692
2017-05-09,1830343948,3780129892,114937,194071,5179837,249699825,20468,24062
2017-05-10,1758774486,3717583001,104542,127455,5013876,242791089,2300,25858
2017-05-11,1805774648,3718872856,101359,167524,5038478,245480247,11930,26157
2017-05-12,1733323152,3696022762,98878,161206,5128829,242475814,6017,25897
2017-05-13,1613981438,3473353933,100396,46866,4444750,225794081,6223,26984
2017-05-14,1594581220,3439481286,98778,3309,4198414,225890770,3949,25988
2017-05-15,1685179619,3715494883,95659,10846,4727323,242627871,2233,26120
2017-05-16,1742737514,3777602922,98218,3335,5200473,241447063,7702,26040
2017-05-17,1778393244,3708226497,101573,12447,4923559,241072836,5005,26560
2017-05-18,1751866222,3747751838,99906,24028,4697941,249679881,4373,27716
2017-05-19,1693440133,3784684155,99978,11538,4389439,244110264,1794,26835
2017-05-20,1554004786,3562457836,98852,3736,4773160,225092887,1843,26903
2017-05-21,1609799639,3534960297,96597,43591,4482682,230780510,2295,26750
2017-05-22,1764738372,3787878053,97934,25636,5478847,256814475,2008,27022
2017-05-23,1831727874,3846556072,101270,6471,5526428,266211197,1834,27004
2017-05-24,1752524930,3783482032,99800,13210,4749862,257522291,2583,27436
2017-05-25,1770254833,3725531316,99547,132898,4932607,252472869,2099,27649
2017-05-26,1700504698,3712231651,98394,352197,5016714,246443304,2998,27451
2017-05-27,1659263945,3495466829,101039,37009,5848348,227870615,3099,26739
2017-05-28,1634677736,3426109876,100980,394770,5321015,227774454,2924,27630
2017-05-29,1681560123,3621835126,106310,435106,6101652,246785782,8270,26916
2017-05-30,1688660317,3706878216,98636,95947,6036956,255622251,1961,27264
2017-05-31,1750672129,3740223051,97361,6807,5875411,253085282,4222,26973
2017-06-01,1854958725,3855429595,95413,1155,5769639,267626930,2123,26524
2017-06-02,1734560865,3727147366,100000,85629,5163511,254738271,2799,26939
2017-06-03,1658511244,3467864515,96686,163365,5644388,242594194,2033,27599
2017-06-04,1694005110,3460502643,104815,68516,5295244,229941478,3221,26813
2017-06-05,1780353213,3665057583,101192,153843,6263239,249916888,2595,27796
2017-06-06,1835209509,3795650212,100444,5452,6402132,263248446,2245,26854
2017-06-07,1886051380,3810148646,99963,3364,6564472,276413198,2226,26831
2017-06-08,1853614582,3773155590,106738,185935,7786940,294559250,4674,36357
2017-06-09,1790428751,3792570807,104610,128275,8305760,295793460,1932,33182
2017-06-10,1823023713,3672737707,104736,229506,7150476,273786282,2088,31991
2017-06-11,1722982294,3549244112,101034,296420,6413257,255632218,1867,33849
2017-06-12,1777162595,3799575734,102051,447162,7344312,273840665,1913,35760
2017-06-13,1764160937,3857364912,104751,277477,7796639,290049533,1777,31379
2017-06-14,1724117313,3833461607,107598,1972,6431719,297308766,3154,26716
2017-06-15,1742722194,3783529032,110903,1225,6781862,300341130,2287,18846
2017-06-16,1680529326,3790975902,112412,2750,7827031,298707911,5256,843
2017-06-17,1547220705,3522260574,116089,2685,8776869,271918860,5636,868
2017-06-18,1600173084,3573703964,117717,8250,7646502,268436134,2383,1553
2017-06-19,1728004218,4002191055,107381,3171,8862876,305769235,3083,1019
2017-06-20,1751078946,3971520161,103668,5532,8905621,295740582,2601,2812
2017-06-21,1701433219,3966268354,103602,3140,8043530,291888047,2308,2307
2017-06-22,1705703081,3922511292,239845,5483,7468616,291713934,13599,3824
2017-06-23,1708148324,3819360186,834287,4059,8159610,281228872,85274,3364
2017-06-24,1777381595,3551169185,588363,2366,8326398,266748453,92199,1199
2017-06-25,1573750581,3497926940,636278,4155,8390476,270198831,85169,5832
2017-06-26,1691808832,3750027044,799233,4162,8487079,296275783,103430,6062
2017-06-27,1810903601,3948071182,784093,39777,8666477,308798351,92468,31031
2017-06-28,1797509860,3999890674,804903,14513,8616737,296105250,88806,21255
2017-06-29,1828227512,4052318699,729427,23893,9685511,302253864,91571,23621
