date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-03-16,1695264611,3749963132,297185,45,819006,190167974,1870,3713622
2017-03-17,1688685684,4032634434,361711,160,1363252,207002640,1735,3755146
2017-03-18,1407391484,3347946517,256355,0,644208,178389845,1810,3762651
2017-03-19,1328268661,3270826167,227929,0,533391,173494316,1488,3764270
2017-03-20,1489882814,3906361640,212834,31,537261,197102686,1736,3261367
2017-03-21,1463176454,3718080223,232365,4,471788,190132918,1739,3021947
2017-03-22,1592362191,3725726737,347692,1,491928,203411986,2253,3042062
2017-03-23,1676128041,3851608893,307140,0,484557,204817626,1912,3045840
2017-03-24,1666068675,3869264996,169076,11,510873,208367742,2546,3036290
2017-03-25,2002670902,3345128894,225317,2,475806,178717120,2502,3031978
2017-03-26,1462246972,3240531392,168103,4,407830,175594959,2283,3019403
2017-03-27,1735741686,3670079865,220804,0,1293099,191690542,2759,3439785
2017-03-28,1440140481,3532529610,145124,13,479210,193053870,1646,3987607
2017-03-29,1391921319,3503180774,273894,0,464021,187454182,5869,4067241
2017-03-30,1406462299,3534246433,301944,0,580216,188072346,4729,3932820
2017-03-31,1292309518,3390530682,387063,0,628358,174746145,3148,3822042
2017-04-01,1183145957,2929394332,136160,0,586646,170644232,3408,3813026
2017-04-02,1158838907,2788763593,168760,2,614409,181635361,2449,3825682
2017-04-03,1231171533,3021794624,189522,14,588099,179417804,3109,3642102
2017-04-04,1115934379,2716470445,250781,0,515086,158823656,3942,3544948
2017-04-05,1357671522,3480820823,224101,34,640266,172782891,1912,3873680
2017-04-06,1351731466,3336923746,240368,6,642026,171787519,2406,3940745
2017-04-07,1487641093,3446731014,164798,1,610171,194770574,1927,3851721
2017-04-08,1258495134,3028988491,142002,68,538360,189711875,2157,3823113
2017-04-09,1141984872,2909209396,136826,0,542472,190285810,2506,3862154
2017-04-10,1328976844,3329735913,144238,0,587002,198694600,2370,3819875
2017-04-11,1355768370,3480509718,108041,0,650404,203927916,2964,3781673
2017-04-12,1348513011,3389591359,148785,0,659241,204028131,2940,3842004
2017-04-13,1362549048,3463640791,157482,0,582310,202033415,3734,4318098
2017-04-14,1378663241,3234456522,130769,0,482432,198458241,4218,4455335
2017-04-15,1225043233,2889855811,180023,0,487702,184411040,3479,4194713
2017-04-16,1186743924,2846997944,155922,0,522205,180633383,3075,4179351
2017-04-17,1317052486,3262853515,124424,0,513589,192533537,3487,4083513
2017-04-18,1358975685,3462142365,393818,0,643310,186211023,5334,4985
2017-04-19,1256466341,3323514332,296287,0,537335,179907905,4387,818
2017-04-20,1278945434,3309426776,163259,0,618953,197286088,2115,1213
2017-04-21,1329951336,3285689647,118966,0,618940,198476080,2489,483
2017-04-22,1242370812,2864208137,101895,0,577868,171254560,2128,795
2017-04-23,1066441241,2838106871,137778,0,753786,174333616,2020,34762
2017-04-24,1262039473,3331098353,118103,0,606362,197126900,1988,2172
2017-04-25,1800346697,4277574382,138102,0,3752514,235959892,3316,2516
2017-04-26,1502305571,3317917708,194889,0,682235,194865558,2304,2047
2017-04-27,1390301425,3167435523,139682,0,558358,172164403,3026,4313
2017-04-28,1265912358,3198668066,138041,0,549513,169222101,2847,1402
2017-04-29,1080519094,2991082757,98594,0,447549,158270471,2739,773
2017-04-30,1090994938,3012275283,109002,0,484449,164454140,2169,456
2017-05-01,1133753591,3166598502,148992,0,587443,168504232,2435,2933
2017-05-02,1147954941,3287156956,216219,0,620274,188982834,2274,1559
2017-05-03,1205595472,3369549121,126592,0,677216,179952586,2276,781
2017-05-04,1144998747,3196986711,170576,0,584013,177119563,2560,754
2017-05-05,1109850424,3248211284,137294,0,536990,170867517,2514,3643
2017-05-06,971040512,2939941524,128719,0,479997,165068833,2241,1018
2017-05-07,1042291777,2935211228,229446,0,453909,168660925,2100,1406
