date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-04-27,1289740921,3799446956,147252,0,1596372,89482350,1613,18880
2017-04-28,1278746743,3724639605,140204,0,2142913,84346124,1229,18274
2017-04-29,1243645214,3649690006,135512,0,2474021,69227566,1057,17997
2017-04-30,1185256476,3461499289,139978,0,1839734,74891653,1139,18061
2017-05-01,1229770248,3616537451,136221,0,1726510,72487127,1077,18098
2017-05-02,1190405044,3848330370,138618,0,1407945,86155891,1142,18458
2017-05-03,1324534855,4015751221,145790,0,2162060,74029786,937,17682
2017-05-04,1273158795,3895266967,145211,0,2543659,82465025,1176,18286
2017-05-05,1176730070,3821746849,140044,0,1694004,89571196,1246,19177
2017-05-06,1057259585,3440095027,135546,0,1480644,82095146,1264,18825
2017-05-07,1061572324,3362211684,136594,0,1573077,85071108,1167,19168
2017-05-08,1228109939,3821540855,139580,0,1877307,87263802,1119,17864
2017-05-09,1216007346,3834537277,141644,0,1932353,88401682,1292,17638
2017-05-10,1156784051,3756174440,142758,0,1814872,90310192,1185,19129
2017-05-11,1210539126,3879210132,137877,0,1644296,85377664,1273,17296
2017-05-12,1168120141,3897135463,140597,0,1624988,89024881,1265,19044
2017-05-13,1043715305,3466818909,134472,0,1285008,85323311,1347,19935
2017-05-14,1043447581,3381821433,136118,0,1525376,85289180,1219,19205
2017-05-15,1151240749,3735879176,137733,0,1814374,91083284,1340,19268
2017-05-16,1162787527,3825234635,147166,0,1966039,94108006,1712,17507
2017-05-17,1157642480,3852744357,195663,0,1298574,91416060,1388,20328
2017-05-18,1142578902,3888266487,198194,0,1347848,90329826,1463,19765
2017-05-19,1130672929,3782569904,199017,0,2019681,89507032,1256,18996
2017-05-20,1058873693,3433349127,197400,0,2023466,83836337,1324,18825
2017-05-21,1053820849,3431274889,197142,0,1823245,85281681,1449,19027
2017-05-22,1168103364,3781697349,198558,0,2085479,87987679,1478,17389
2017-05-23,1341580399,3928682496,145046,0,1883935,94749069,1542,16382
2017-05-24,1370190708,3928466980,185970,0,1584243,90463839,1243,18578
2017-05-25,1371327452,3868253300,181581,0,2290065,87246507,1452,19453
2017-05-26,1248928706,3789467763,213660,0,1582975,86523331,1350,18830
2017-05-27,1155073117,3469907242,656367,0,1287753,80772909,1481,18433
2017-05-28,1126036730,3410012582,658511,0,1854112,81501341,1326,19270
2017-05-29,1218167240,3643828094,666257,0,1427977,87841356,1344,18599
2017-05-30,1244337004,3795718299,654536,0,1447248,87672062,1286,18347
2017-05-31,1254812898,3829918267,660229,0,1964536,88939350,1717,18568
2017-06-01,1290582639,3963983917,642426,0,2336303,89349362,1558,17576
2017-06-02,1220755192,3774137266,652821,0,2265711,88682081,1235,17509
2017-06-03,1108490986,3461375616,657176,0,1889054,83430950,1500,18575
2017-06-04,1137856971,3447253185,659823,0,1873831,82168355,1240,18467
2017-06-05,1250075361,3723432961,660779,0,2335301,88806968,1322,19265
2017-06-06,1170235926,3881146994,663811,0,1714188,90010860,1318,19125
2017-06-07,1143007555,3904275556,662582,0,1710308,90022054,1327,18272
2017-06-08,1156237458,3844051454,660343,0,2095806,91472463,2211,21986
2017-06-09,1156393901,3804608295,693526,0,1848241,90210114,2060,21585
2017-06-10,1063455832,3576720512,706893,0,1741444,83580587,1643,21812
2017-06-11,1068035049,3388444927,702336,0,1980856,85859795,1701,21110
2017-06-12,1194381489,3803698956,704761,0,2214535,94257502,2023,23477
2017-06-13,1261543937,3999511245,699717,0,2522417,93914426,1788,20222
2017-06-14,1208757901,3910343169,708129,0,2622405,92736099,1363,16910
2017-06-15,1157613324,3848860868,635408,0,2935359,92221600,1186,14739
2017-06-16,1244889104,3822728119,564431,0,3051867,95589929,1415,7621
2017-06-17,1296458268,3445166981,147635,0,2561151,85587623,1650,8214
2017-06-18,1117655863,3394447491,148690,0,2835232,84913880,1312,8858
2017-06-19,1159199221,3878372126,142173,0,3654798,90513187,1350,8400
2017-06-20,1272775924,3929663171,140736,0,3203630,92418950,1422,9700
2017-06-21,1196895714,3952969478,142058,0,2970730,94934110,1341,7564
2017-06-22,1126438266,3882755339,260271,0,2967892,93630153,3539,9294
2017-06-23,1158650103,3809550834,883028,0,4013171,94988122,14038,9140
2017-06-24,987607708,3438257025,626438,0,3620244,88233323,10927,8580
2017-06-25,1015195267,3422943561,621611,0,3434593,85187348,8490,11002
2017-06-26,1114396656,3769201549,935612,0,3832221,88470410,11657,10518
2017-06-27,1216954833,3959224773,1134561,0,4367678,98621781,12797,24460
2017-06-28,1168072186,3905706231,1102745,0,3417220,95016577,14658,18309
2017-06-29,1175632728,3923592192,1603956,0,3588170,94004417,12228,18626
2017-06-30,1149545864,3933333517,1689093,0,3081488,94368158,12815,18444
2017-07-01,1061608351,3588511718,1274782,0,2456710,88337384,11262,17051
2017-07-02,1031416112,3455828569,1123306,0,2022866,86946159,10010,16946
2017-07-03,1203394329,3808423110,1567615,0,1951652,93334187,15031,18420
2017-07-04,1230067958,3755236299,1511454,0,2299502,89867696,11002,19459
2017-07-05,1222373123,3887133036,1621784,0,2148298,91530550,14561,26758
2017-07-06,1151524816,3862159616,1612054,0,1451747,86893321,15781,24974
2017-07-07,1145809077,3799616632,1601504,0,1262316,86231990,22084,69758
2017-07-08,1043230740,3453671697,1288691,0,1203135,80609679,14383,18009
2017-07-09,1042658799,3315870410,1234867,0,1251282,79851526,12621,23340
2017-07-10,1184796663,3652220272,1557248,0,2133606,87418186,13288,40067
2017-07-11,1197081785,3722863335,1607657,0,1789681,86543676,7473,33351
2017-07-12,1202520693,3717228436,1626544,0,2041652,89580127,30979,23175
2017-07-13,1159736904,3802715756,1596322,0,2896036,88309820,13236,34488
2017-07-14,1103285361,3790856312,1632497,0,15343923,87891658,13701,45450
2017-07-15,1168081727,3430724084,1352142,0,23063439,79914220,9478,94860
2017-07-16,1069955487,3369729051,1265524,0,18070657,78643059,11442,69783
2017-07-17,1211964381,3773787346,1502140,0,2915162,82386805,6510,100385
2017-07-18,1181241029,3808671498,1395780,0,1670725,81900366,5381,122600
2017-07-19,1153166888,3876532102,1548623,0,2000775,85612548,6763,141721
2017-07-20,1153982995,3864293982,1407279,0,1729655,89751743,5772,74553
2017-07-21,1110251571,3809969935,1031697,0,1624613,84002670,9417,85451
2017-07-22,1031144340,3416572843,768409,0,1432895,75550006,6381,94056
2017-07-23,1022995135,3341563144,681476,0,1528552,75208626,7275,97180
2017-07-24,1156913974,3704724114,942311,0,1562542,85809054,8677,89656
2017-07-25,1142122241,3697910846,1034574,0,1511865,81032530,5899,46983
2017-07-26,1136931488,3581312906,869858,0,1497696,80601944,5937,74238
2017-07-27,1118490802,3518381920,649980,0,1338826,84486261,6298,27384
2017-07-28,1091183904,3417880416,647136,0,1692373,80277701,6112,27683
2017-07-29,1000628208,3051933142,548681,0,1647784,73120338,4469,24363
2017-07-30,991812230,2995991098,589204,0,1541850,73704555,16231,31477
2017-07-31,1139470348,3374864612,827466,0,1781218,80192060,10512,19192
2017-08-01,1120906990,3515547008,777152,0,2091798,83554890,5036,16245
2017-08-02,1124425685,3448480474,785198,0,1917690,85821623,5286,9744
2017-08-03,1104827202,3396442182,818322,0,1374550,84852058,3891,8650
2017-08-04,1140936029,3558432046,955776,0,1037635,82910465,4142,27388
2017-08-05,1009835327,3281015105,852625,0,979034,76656201,3405,11774
2017-08-06,991893001,3242921793,785762,0,1163330,77787346,6154,10047
2017-08-07,1167713607,3974285353,1027301,0,1810801,96344681,5814,21835
2017-08-08,1120372791,3728055942,978276,0,1244991,82476494,4824,17071
2017-08-09,1121347968,3660921937,969973,0,1160678,83554730,5346,19676
2017-08-10,1085738318,3675925785,1015557,0,1450058,78890981,5744,24736
2017-08-11,1077003712,3731780506,922530,0,1679424,81465022,6028,18596
2017-08-12,1036755441,3456060223,651555,0,1425930,78021354,6093,17945
2017-08-13,1008392480,3290864300,593437,0,1545736,77019553,7320,26254
2017-08-14,1112828040,3640148489,989336,0,1117359,83953478,6835,25305
2017-08-15,1136610699,3697318563,900410,0,998457,87187325,6415,14112
2017-08-16,1220300149,3807176023,950058,0,1049283,86836802,6689,29162
2017-08-17,1184818754,3793967889,998928,0,1119816,86791433,4865,18234
2017-08-18,1126029870,3705882826,911433,0,1171830,88455570,4836,25427
2017-08-19,1054399734,3408968310,713226,0,1096784,84974704,3607,28909
2017-08-20,1060184281,3352983068,672417,0,1149276,84693410,4028,39280
2017-08-21,1162591809,3673259798,937624,0,1086006,88607955,7341,34041
2017-08-22,1167241879,3786912443,1031259,0,1298893,87730735,10651,31619
2017-08-23,1151561030,3673544839,1060875,0,1189437,73786723,11578,30726
2017-08-24,1158736950,3633479848,940978,0,1346198,78960709,11820,43514
2017-08-25,1129059524,3518341198,892231,0,1026796,75447799,12578,32248
2017-08-26,1210924350,3430667343,659573,0,10360396,80436186,10635,27882
2017-08-27,1101528544,3213266034,620191,0,5225541,70435055,9201,17589
2017-08-28,1124566441,3405953473,911350,0,1433897,70293471,10313,45203
2017-08-29,1094161875,3604949755,961408,0,1269915,68995743,8754,44426
2017-08-30,1078353871,3363267338,936956,0,1365259,69893868,8586,49239
2017-08-31,1190657572,3358537654,909112,0,1519930,64611934,8469,49838
2017-09-01,1098070577,3333404281,724240,0,1004148,62215761,6359,33803
2017-09-02,994215845,3004414910,636539,0,804829,56046598,5472,86638
2017-09-03,944362708,2934290487,622957,0,806109,55999124,8167,75197
2017-09-04,1063542766,3218919461,742849,0,1071486,61906354,8395,85146
2017-09-05,1096375409,3419140001,879297,0,962877,63600402,7853,86926
