2018-08-01 IP-1959656 19036,20326 1
2018-08-01 IP-2145588 19036,20326 1
2018-08-01 IP-2145589 19036,20326 3
2018-08-01 IP-2145590 19036,20326 1
2018-08-01 IP-2145591 19036,20326 1
2018-08-01 IP-2145592 19036,20326 29
2018-08-01 IP-2145593 19036,20326 43
2018-08-01 IP-2114223 19036,20326 519
2018-08-01 IP-2145594 19036,20326 2
2018-08-01 IP-2145595 19036,20326 5
2018-08-01 IP-2129625 19036,20326 4
2018-08-01 IP-2145596 19036,20326 1
2018-08-01 IP-2145597 19036,20326 1
2018-08-01 IP-2145598 19036,20326 1
2018-08-01 IP-2145599 19036,20326 1
2018-08-01 IP-2145600 19036,20326 1
2018-08-01 IP-2145601 19036,20326 1
2018-08-01 IP-2145602 19036,20326 1
2018-08-01 IP-2145603 19036,20326 1
2018-08-01 IP-2145604 19036,20326 1
2018-08-01 IP-2145605 19036,20326 1
2018-08-01 IP-2145606 19036,20326 1
2018-08-01 IP-2129634 19036,20326 2
2018-08-01 IP-2129635 19036,20326 1
2018-08-01 IP-0907580 19036,20326 1
2018-08-01 IP-1659830 19036,20326 1
2018-08-01 IP-2145607 19036,20326 1
2018-08-01 IP-2145608 19036,20326 5
2018-08-01 IP-2145609 19036,20326 1
2018-08-01 IP-2145610 19036,20326 1
2018-08-01 IP-2145611 19036,20326 1
2018-08-01 IP-2145612 19036,20326 1
2018-08-01 IP-2145613 19036,20326 1
2018-08-01 IP-2145614 19036,20326 2
2018-08-01 IP-1894256 19036,20326 1
2018-08-01 IP-1817243 19036,20326 1
2018-08-01 IP-1801075 19036,20326 1
2018-08-01 IP-2145615 19036,20326 2
2018-08-01 IP-1926665 19036,20326 1
2018-08-01 IP-1464665 19036,20326 1
2018-08-01 IP-2145616 19036,20326 1
2018-08-01 IP-2145617 19036,20326 1
2018-08-01 IP-2145618 19036 1
2018-08-01 IP-2085094 19036,20326 34
2018-08-01 IP-0967765 19036,20326 17
2018-08-01 IP-2069293 19036,20326 1
2018-08-01 IP-2145619 19036,20326 1
2018-08-01 IP-2145620 19036,20326 3
2018-08-01 IP-2145621 19036 1
2018-08-01 IP-2145622 19036,20326 3
2018-08-01 IP-0983491 19036,20326 8
2018-08-01 IP-1464676 19036,20326 17
2018-08-01 IP-1464677 19036,20326 2
2018-08-01 IP-1926673 19036,20326 9
2018-08-01 IP-2145623 19036,20326 1
2018-08-01 IP-2145624 19036 3
2018-08-01 IP-2145625 19036 3
2018-08-01 IP-2145626 19036 1
2018-08-01 IP-2145627 19036,20326 1
2018-08-01 IP-2145628 19036 3
2018-08-01 IP-2145629 19036 2
2018-08-01 IP-2145630 19036,20326 1
2018-08-01 IP-2021183 19036,20326 1
2018-08-01 IP-2145631 19036,20326 30
2018-08-01 IP-2085106 19036,20326 1
2018-08-01 IP-2145632 19036,20326 1
2018-08-01 IP-2021186 19036,20326 1
2018-08-01 IP-1740469 19036,20326 1
2018-08-01 IP-2145633 19036,20326 1
2018-08-01 IP-2145634 19036,20326 1
2018-08-01 IP-2099869 19036,20326 1
2018-08-01 IP-2145635 19036,20326 1
2018-08-01 IP-1548191 19036,20326 1
2018-08-01 IP-1464694 19036,20326 1
2018-08-01 IP-1771131 19036,20326 1
2018-08-01 IP-1502407 19036,20326 1
2018-08-01 IP-2145636 19036,20326 1
2018-08-01 IP-2145637 19036,20326 1
2018-08-01 IP-2145638 19036,20326 1
2018-08-01 IP-2145639 19036,20326 1
2018-08-01 IP-2145640 19036,20326 1
2018-08-01 IP-1959705 19036,20326 1
2018-08-01 IP-0254101 19036,20326 1
2018-08-01 IP-0646690 19036,20326 1
2018-08-01 IP-2145641 19036,20326 1
2018-08-01 IP-2069323 19036,20326 1
2018-08-01 IP-0390157 19036,20326 1
2018-08-01 IP-2005627 19036,20326 1
2018-08-01 IP-2145642 19036,20326 1
2018-08-01 IP-1167100 19036,20326 1
2018-08-01 IP-2145643 19036,20326 1
2018-08-01 IP-2145644 19036,20326 2
2018-08-01 IP-2145645 19036,20326 1
2018-08-01 IP-2145646 19036,20326 1
2018-08-01 IP-2145647 19036,20326 1
2018-08-01 IP-2145648 19036,20326 1
2018-08-01 IP-1926709 19036,20326 1
2018-08-01 IP-2145649 19036,20326 1
2018-08-01 IP-2145650 19036,20326 1
2018-08-01 IP-2145651 19036,20326 1
2018-08-01 IP-1740491 19036,20326 1
2018-08-01 IP-2145652 19036,20326 1
2018-08-01 IP-1063664 19036,20326 1
2018-08-01 IP-2145653 19036,20326 1
2018-08-01 IP-1659881 19036,20326 1
2018-08-01 IP-1548221 19036,20326 1
2018-08-01 IP-2145654 19036,20326 1
2018-08-01 IP-0684844 19036,20326 1
2018-08-01 IP-2145655 19036,20326 1
2018-08-01 IP-1131701 19036,20326 1
2018-08-01 IP-2021206 19036,20326 1
2018-08-01 IP-2145656 19036,20326 1
2018-08-01 IP-2145657 19036,20326 1
2018-08-01 IP-2145658 19036,20326 1
2018-08-01 IP-1464729 19036,20326 2
2018-08-01 IP-2145659 19036,20326 1
2018-08-01 IP-2129681 19036,20326 1
2018-08-01 IP-2145660 19036,20326 1
2018-08-01 IP-2145661 19036,20326 1
2018-08-01 IP-0701835 19036,20326 1
2018-08-01 IP-2145662 19036,20326 1
2018-08-01 IP-2145663 19036,20326 1
2018-08-01 IP-1625812 19036,20326 1
2018-08-01 IP-2145664 19036,20326 1
2018-08-01 IP-2145665 19036,20326 1
2018-08-01 IP-1078471 19036,20326 2
2018-08-01 IP-2069359 19036,20326 1
2018-08-01 IP-1315250 19036,20326 1
2018-08-01 IP-2145666 19036,20326 1
